model,id,gold,prediction,code,correct,stated_confidence,token_logprob,token_probability,top_logprobs_json,raw
gpt-5.6-luna,banking-026,beneficiary_not_allowed,beneficiary_not_allowed,g,1,55,-0.0030517578125,0.9969528940670334,"[{""token"":""g"",""logprob"":-0.0030517578125}]",g 55
gpt-5.6-luna,banking-458,exchange_charge,exchange_charge,1,1,98,-3.814697265625e-06,0.9999961853100103,"[{""token"":""1"",""logprob"":-3.814697265625e-06}]",1 98
gpt-5.6-luna,banking-629,top_up_by_bank_transfer_charge,receiving_money,e,0,78,-0.0003204345703125,0.9996796167633613,"[{""token"":""e"",""logprob"":-0.0003204345703125}]",e 78
gpt-5.6-luna,banking-200,transfer_not_received_by_recipient,pending_transfer,?,0,45,-0.13222885131835938,0.8761404662338376,"[{""token"":""?"",""logprob"":-0.13222885131835938},{""token"":""W"",""logprob"":-2.088611602783203}]",? 45
gpt-5.6-luna,banking-512,getting_spare_card,getting_spare_card,q,1,72,1.1444091796875e-05,1.0000114441572807,"[{""token"":""q"",""logprob"":1.1444091796875e-05}]",q 72
gpt-5.6-luna,banking-677,transaction_charged_twice,transaction_charged_twice,D,1,99,0.0,1.0,"[{""token"":""D"",""logprob"":0.0}]",D 99
gpt-5.6-luna,banking-146,pending_top_up,pending_top_up,Q,1,98,0.0,1.0,"[{""token"":""Q"",""logprob"":0.0}]",Q 98
gpt-5.6-luna,banking-196,transfer_into_account,transfer_into_account,W,1,95,0.0,1.0,"[{""token"":""W"",""logprob"":0.0}]",W 95
gpt-5.6-luna,banking-742,virtual_card_not_working,virtual_card_not_working,w,1,99,0.0,1.0,"[{""token"":""w"",""logprob"":0.0}]",w 99
gpt-5.6-luna,banking-541,order_physical_card,get_physical_card,L,0,95,-7.62939453125e-06,0.9999923706345725,"[{""token"":""L"",""logprob"":-7.62939453125e-06}]",L 95
gpt-5.6-luna,banking-643,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,w,1,96,-0.00054931640625,0.999450834440385,"[{""token"":""w"",""logprob"":-0.00054931640625}]",w 96
gpt-5.6-luna,banking-745,visa_or_mastercard,visa_or_mastercard,c,1,99,0.0,1.0,"[{""token"":""c"",""logprob"":0.0}]",c 99
gpt-5.6-luna,banking-384,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,?,1,96,-3.0517578125e-05,0.9999694828875315,"[{""token"":""?"",""logprob"":-3.0517578125e-05}]",? 96
gpt-5.6-luna,banking-400,contactless_not_working,contactless_not_working,K,1,99,-3.814697265625e-06,0.9999961853100103,"[{""token"":""K"",""logprob"":-3.814697265625e-06}]",K 99
gpt-5.6-luna,banking-143,pending_cash_withdrawal,pending_cash_withdrawal,8,1,99,3.814697265625e-06,1.0000038147045416,"[{""token"":""8"",""logprob"":3.814697265625e-06}]",8 99
gpt-5.6-luna,banking-388,change_pin,change_pin,9,1,98,-0.00247955322265625,0.9975235183302184,"[{""token"":""9"",""logprob"":-0.00247955322265625}]",9 98
gpt-5.6-luna,banking-542,order_physical_card,get_physical_card,*,0,65,-0.00336456298828125,0.9966410908111376,"[{""token"":""*"",""logprob"":-0.00336456298828125}]",* 65
gpt-5.6-luna,banking-089,direct_debit_payment_not_recognised,request_refund,W,0,72,-3.814697265625e-06,0.9999961853100103,"[{""token"":""W"",""logprob"":-3.814697265625e-06}]",W 72
gpt-5.6-luna,banking-315,card_acceptance,card_acceptance,C,1,99,3.814697265625e-06,1.0000038147045416,"[{""token"":""C"",""logprob"":3.814697265625e-06}]",C 99
gpt-5.6-luna,banking-753,why_verify_identity,why_verify_identity,A,1,92,-3.814697265625e-06,0.9999961853100103,"[{""token"":""A"",""logprob"":-3.814697265625e-06}]",A 92
gpt-5.6-luna,banking-332,card_linking,activate_my_card,e,0,96,-0.0134735107421875,0.9866168507197115,"[{""token"":""e"",""logprob"":-0.0134735107421875}]",e 96
gpt-5.6-luna,banking-755,why_verify_identity,why_verify_identity,G,1,96,-3.814697265625e-06,0.9999961853100103,"[{""token"":""G"",""logprob"":-3.814697265625e-06}]",G 96
gpt-5.6-luna,banking-136,passcode_forgotten,passcode_forgotten,m,1,99,0.0,1.0,"[{""token"":""m"",""logprob"":0.0}]",m 99
gpt-5.6-luna,banking-727,verify_source_of_funds,verify_source_of_funds,9,1,85,0.0,1.0,"[{""token"":""9"",""logprob"":0.0}]",9 85
gpt-5.6-luna,banking-453,edit_personal_details,edit_personal_details,i,1,98,0.0,1.0,"[{""token"":""i"",""logprob"":0.0}]",i 98
gpt-5.6-luna,banking-035,card_acceptance,card_acceptance,F,1,96,-3.814697265625e-06,0.9999961853100103,"[{""token"":""F"",""logprob"":-3.814697265625e-06}]",F 96
gpt-5.6-luna,banking-717,verify_my_identity,verify_my_identity,w,1,60,-3.814697265625e-06,0.9999961853100103,"[{""token"":""w"",""logprob"":-3.814697265625e-06}]",w 60
gpt-5.6-luna,banking-426,declined_cash_withdrawal,declined_cash_withdrawal,u,1,96,0.0,1.0,"[{""token"":""u"",""logprob"":0.0}]",u 96
gpt-5.6-luna,banking-749,visa_or_mastercard,visa_or_mastercard,8,1,95,-7.62939453125e-06,0.9999923706345725,"[{""token"":""8"",""logprob"":-7.62939453125e-06}]",8 95
gpt-5.6-luna,banking-422,declined_cash_withdrawal,declined_cash_withdrawal,G,1,98,3.814697265625e-06,1.0000038147045416,"[{""token"":""G"",""logprob"":3.814697265625e-06}]",G 98
gpt-5.6-luna,banking-266,atm_support,atm_support,+,1,99,0.0,1.0,"[{""token"":""+"",""logprob"":0.0}]",+ 99
gpt-5.6-luna,banking-167,terminate_account,terminate_account,>,1,99,0.0,1.0,"[{""token"":"">"",""logprob"":0.0}]",> 99
gpt-5.6-luna,banking-006,activate_my_card,activate_my_card,c,1,99,0.0,1.0,"[{""token"":""c"",""logprob"":0.0}]",c 99
gpt-5.6-luna,banking-640,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,Y,1,98,-0.0002593994140625,0.9997406342270566,"[{""token"":""Y"",""logprob"":-0.0002593994140625}]",Y 98
gpt-5.6-luna,banking-286,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,<,1,98,0.0,1.0,"[{""token"":""<"",""logprob"":0.0}]",< 98
gpt-5.6-luna,banking-669,topping_up_by_card,pending_top_up,P,0,70,-9.1552734375e-05,0.9999084514564487,"[{""token"":""P"",""logprob"":-9.1552734375e-05}]",P 70
gpt-5.6-luna,banking-521,getting_virtual_card,getting_virtual_card,&,1,98,0.0,1.0,"[{""token"":""&"",""logprob"":0.0}]",& 98
gpt-5.6-luna,banking-514,getting_spare_card,getting_spare_card,U,1,99,0.0,1.0,"[{""token"":""U"",""logprob"":0.0}]",U 99
gpt-5.6-luna,banking-181,top_up_limits,top_up_limits,t,1,99,0.0,1.0,"[{""token"":""t"",""logprob"":0.0}]",t 99
gpt-5.6-luna,banking-598,request_refund,request_refund,S,1,95,-3.814697265625e-06,0.9999961853100103,"[{""token"":""S"",""logprob"":-3.814697265625e-06}]",S 95
gpt-5.6-luna,banking-619,terminate_account,terminate_account,J,1,99,0.0,1.0,"[{""token"":""J"",""logprob"":0.0}]",J 99
gpt-5.6-luna,banking-544,order_physical_card,order_physical_card,b,1,72,-0.023273468017578125,0.9769952702780238,"[{""token"":""b"",""logprob"":-0.023273468017578125},{""token"":""v"",""logprob"":-3.7721099853515625}]",b 72
gpt-5.6-luna,banking-005,activate_my_card,activate_my_card,Z,1,99,3.814697265625e-06,1.0000038147045416,"[{""token"":""Z"",""logprob"":3.814697265625e-06}]",Z 99
gpt-5.6-luna,banking-552,passcode_forgotten,passcode_forgotten,X,1,98,0.0,1.0,"[{""token"":""X"",""logprob"":0.0}]",X 98
gpt-5.6-luna,banking-617,terminate_account,terminate_account,C,1,99,0.0,1.0,"[{""token"":""C"",""logprob"":0.0}]",C 99
gpt-5.6-luna,banking-515,getting_spare_card,getting_spare_card,I,1,95,-3.814697265625e-06,0.9999961853100103,"[{""token"":""I"",""logprob"":-3.814697265625e-06}]",I 95
gpt-5.6-luna,banking-262,atm_support,atm_support,N,1,98,0.0,1.0,"[{""token"":""N"",""logprob"":0.0}]",N 98
gpt-5.6-luna,banking-405,contactless_not_working,contactless_not_working,a,1,99,0.0,1.0,"[{""token"":""a"",""logprob"":0.0}]",a 99
gpt-5.6-luna,banking-538,lost_or_stolen_phone,lost_or_stolen_phone,6,1,99,0.0,1.0,"[{""token"":""6"",""logprob"":0.0}]",6 99
gpt-5.6-luna,banking-116,get_disposable_virtual_card,get_disposable_virtual_card,j,1,99,0.0,1.0,"[{""token"":""j"",""logprob"":0.0}]",j 99
gpt-5.6-luna,banking-263,atm_support,atm_support,!,1,98,0.0,1.0,"[{""token"":""!"",""logprob"":0.0}]",! 98
gpt-5.6-luna,banking-059,card_swallowed,card_swallowed,T,1,95,3.814697265625e-06,1.0000038147045416,"[{""token"":""T"",""logprob"":3.814697265625e-06}]",T 95
gpt-5.6-luna,banking-238,Refund_not_showing_up,Refund_not_showing_up,v,1,99,0.0,1.0,"[{""token"":""v"",""logprob"":0.0}]",v 99
gpt-5.6-luna,banking-068,change_pin,change_pin,k,1,96,-3.814697265625e-06,0.9999961853100103,"[{""token"":""k"",""logprob"":-3.814697265625e-06}]",k 96
gpt-5.6-luna,banking-667,topping_up_by_card,transfer_into_account,*,0,85,-0.4936103820800781,0.6104185667775486,"[{""token"":""*"",""logprob"":-0.4936103820800781},{""token"":""X"",""logprob"":-0.9426765441894531}]",* 85
gpt-5.6-luna,banking-297,cancel_transfer,cancel_transfer,#,1,78,-0.0580902099609375,0.9435648246514209,"[{""token"":""#"",""logprob"":-0.0580902099609375},{""token"":""0"",""logprob"":-2.8747100830078125}]",# 78
gpt-5.6-luna,banking-274,balance_not_updated_after_bank_transfer,transfer_timing,8,0,78,-0.000507354736328125,0.9994927739463226,"[{""token"":""8"",""logprob"":-0.000507354736328125}]",8 78
gpt-5.6-luna,banking-765,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,7,1,98,0.0,1.0,"[{""token"":""7"",""logprob"":0.0}]",7 98
gpt-5.6-luna,banking-229,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,1,1,98,0.0,1.0,"[{""token"":""1"",""logprob"":0.0}]",1 98
gpt-5.6-luna,banking-061,cash_withdrawal_charge,cash_withdrawal_charge,a,1,99,0.0,1.0,"[{""token"":""a"",""logprob"":0.0}]",a 99
gpt-5.6-luna,banking-132,lost_or_stolen_phone,lost_or_stolen_phone,D,1,99,0.0,1.0,"[{""token"":""D"",""logprob"":0.0}]",D 99
gpt-5.6-luna,banking-243,activate_my_card,activate_my_card,*,1,100,0.0,1.0,"[{""token"":""*"",""logprob"":0.0}]",* 100
gpt-5.6-luna,banking-678,transaction_charged_twice,transaction_charged_twice,a,1,98,3.814697265625e-06,1.0000038147045416,"[{""token"":""a"",""logprob"":3.814697265625e-06}]",a 98
gpt-5.6-luna,banking-430,declined_transfer,declined_transfer,@,1,98,0.0,1.0,"[{""token"":""@"",""logprob"":0.0}]",@ 98
gpt-5.6-luna,banking-148,pending_transfer,pending_transfer,t,1,96,0.0,1.0,"[{""token"":""t"",""logprob"":0.0}]",t 96
gpt-5.6-luna,banking-248,age_limit,age_limit,R,1,98,0.0,1.0,"[{""token"":""R"",""logprob"":0.0}]",R 98
gpt-5.6-luna,banking-285,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,a,1,98,0.0,1.0,"[{""token"":""a"",""logprob"":0.0}]",a 98
gpt-5.6-luna,banking-420,declined_card_payment,card_not_working,U,0,55,-0.000518798828125,0.9994813357247174,"[{""token"":""U"",""logprob"":-0.000518798828125}]",U 55
gpt-5.6-luna,banking-057,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,N,1,96,0.0,1.0,"[{""token"":""N"",""logprob"":0.0}]",N 96
gpt-5.6-luna,banking-674,transaction_charged_twice,transaction_charged_twice,#,1,92,0.0,1.0,"[{""token"":""#"",""logprob"":0.0}]",# 92
gpt-5.6-luna,banking-260,atm_support,atm_support,U,1,98,0.0,1.0,"[{""token"":""U"",""logprob"":0.0}]",U 98
gpt-5.6-luna,banking-553,passcode_forgotten,passcode_forgotten,O,1,85,0.0,1.0,"[{""token"":""O"",""logprob"":0.0}]",O 85
gpt-5.6-luna,banking-028,cancel_transfer,cancel_transfer,:,1,98,3.814697265625e-06,1.0000038147045416,"[{""token"":"":"",""logprob"":3.814697265625e-06}]",: 98
gpt-5.6-luna,banking-754,why_verify_identity,why_verify_identity,!,1,55,-0.00139617919921875,0.9986047950055186,"[{""token"":""!"",""logprob"":-0.00139617919921875}]",! 55
gpt-5.6-luna,banking-501,get_disposable_virtual_card,get_disposable_virtual_card,#,1,96,-3.814697265625e-05,0.9999618537549303,"[{""token"":""#"",""logprob"":-3.814697265625e-05}]",# 96
gpt-5.6-luna,banking-473,exchange_via_app,exchange_via_app,u,1,85,-0.002368927001953125,0.9976338766912654,"[{""token"":""u"",""logprob"":-0.002368927001953125}]",u 85
gpt-5.6-luna,banking-496,fiat_currency_support,fiat_currency_support,7,1,72,-0.0027313232421875,0.9972724034274539,"[{""token"":""7"",""logprob"":-0.0027313232421875}]",7 72
gpt-5.6-luna,banking-628,top_up_by_bank_transfer_charge,transfer_into_account,7,0,55,-0.000732421875,0.9992678462804299,"[{""token"":""7"",""logprob"":-0.000732421875}]",7 55
gpt-5.6-luna,banking-235,Refund_not_showing_up,Refund_not_showing_up,3,1,96,-4.1961669921875e-05,0.9999580392104567,"[{""token"":""3"",""logprob"":-4.1961669921875e-05}]",3 96
gpt-5.6-luna,banking-431,declined_transfer,declined_transfer,Z,1,99,0.0,1.0,"[{""token"":""Z"",""logprob"":0.0}]",Z 99
gpt-5.6-luna,banking-365,card_swallowed,card_swallowed,X,1,99,0.0,1.0,"[{""token"":""X"",""logprob"":0.0}]",X 99
gpt-5.6-luna,banking-624,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,?,1,78,-0.00014495849609375,0.9998550520098813,"[{""token"":""?"",""logprob"":-0.00014495849609375}]",? 78
gpt-5.6-luna,banking-230,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,C,1,99,-3.814697265625e-06,0.9999961853100103,"[{""token"":""C"",""logprob"":-3.814697265625e-06}]",C 99
gpt-5.6-luna,banking-187,topping_up_by_card,top_up_reverted,a,0,85,-6.4849853515625e-05,0.9999351522491907,"[{""token"":""a"",""logprob"":-6.4849853515625e-05}]",a 85
gpt-5.6-luna,banking-397,compromised_card,compromised_card,M,1,55,3.814697265625e-06,1.0000038147045416,"[{""token"":""M"",""logprob"":3.814697265625e-06}]",M 55
gpt-5.6-luna,banking-543,order_physical_card,get_physical_card,p,0,55,-0.2712249755859375,0.762444945610035,"[{""token"":""p"",""logprob"":-0.2712249755859375},{""token"":""V"",""logprob"":-1.4429283142089844}]",p 55
gpt-5.6-luna,banking-560,pending_card_payment,pending_card_payment,c,1,98,-7.62939453125e-06,0.9999923706345725,"[{""token"":""c"",""logprob"":-7.62939453125e-06}]",c 98
gpt-5.6-luna,banking-479,extra_charge_on_statement,extra_charge_on_statement,o,1,96,0.0,1.0,"[{""token"":""o"",""logprob"":0.0}]",o 96
gpt-5.6-luna,banking-063,cash_withdrawal_charge,cash_withdrawal_charge,7,1,99,0.0,1.0,"[{""token"":""7"",""logprob"":0.0}]",7 99
gpt-5.6-luna,banking-192,transaction_charged_twice,transaction_charged_twice,c,1,98,0.0,1.0,"[{""token"":""c"",""logprob"":0.0}]",c 98
gpt-5.6-luna,banking-144,pending_cash_withdrawal,pending_cash_withdrawal,e,1,78,-0.00439453125,0.9956151105735179,"[{""token"":""e"",""logprob"":-0.00439453125}]",e 78
gpt-5.6-luna,banking-064,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,l,1,99,0.0,1.0,"[{""token"":""l"",""logprob"":0.0}]",l 99
gpt-5.6-luna,banking-524,getting_virtual_card,getting_virtual_card,Y,1,92,0.0,1.0,"[{""token"":""Y"",""logprob"":0.0}]",Y 92
gpt-5.6-luna,banking-004,activate_my_card,activate_my_card,r,1,99,0.0,1.0,"[{""token"":""r"",""logprob"":0.0}]",r 99
gpt-5.6-luna,banking-125,getting_virtual_card,getting_virtual_card,x,1,98,-3.814697265625e-06,0.9999961853100103,"[{""token"":""x"",""logprob"":-3.814697265625e-06}]",x 98
gpt-5.6-luna,banking-746,visa_or_mastercard,card_acceptance,w,0,78,-0.0006561279296875,0.9993440872751727,"[{""token"":""w"",""logprob"":-0.0006561279296875}]",w 78
gpt-5.6-luna,banking-510,get_physical_card,change_pin,G,0,92,-0.00183868408203125,0.9981630052619969,"[{""token"":""G"",""logprob"":-0.00183868408203125}]",G 92
gpt-5.6-luna,banking-009,age_limit,age_limit,t,1,95,0.0,1.0,"[{""token"":""t"",""logprob"":0.0}]",t 95
gpt-5.6-luna,banking-168,terminate_account,terminate_account,d,1,99,0.0,1.0,"[{""token"":""d"",""logprob"":0.0}]",d 99
gpt-5.6-luna,banking-679,transaction_charged_twice,transaction_charged_twice,V,1,96,-9.1552734375e-05,0.9999084514564487,"[{""token"":""V"",""logprob"":-9.1552734375e-05}]",V 96
gpt-5.6-luna,banking-770,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,B,1,96,-2.288818359375e-05,0.9999771120783387,"[{""token"":""B"",""logprob"":-2.288818359375e-05}]",B 96
gpt-5.6-luna,banking-031,card_about_to_expire,card_about_to_expire,=,1,99,0.0,1.0,"[{""token"":""="",""logprob"":0.0}]",= 99
gpt-5.6-luna,banking-256,apple_pay_or_google_pay,apple_pay_or_google_pay,4,1,92,0.0,1.0,"[{""token"":""4"",""logprob"":0.0}]",4 92
gpt-5.6-luna,banking-344,card_payment_fee_charged,card_payment_fee_charged,E,1,96,-1.52587890625e-05,0.9999847413273523,"[{""token"":""E"",""logprob"":-1.52587890625e-05}]",E 96
gpt-5.6-luna,banking-283,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,M,1,98,-3.814697265625e-06,0.9999961853100103,"[{""token"":""M"",""logprob"":-3.814697265625e-06}]",M 98
gpt-5.6-luna,banking-102,exchange_rate,exchange_rate,a,1,72,0.0,1.0,"[{""token"":""a"",""logprob"":0.0}]",a 72
gpt-5.6-luna,banking-654,top_up_limits,top_up_limits,D,1,98,0.0,1.0,"[{""token"":""D"",""logprob"":0.0}]",D 98
gpt-5.6-luna,banking-207,unable_to_verify_identity,verify_my_identity,X,0,85,-0.3236351013183594,0.7235142035964042,"[{""token"":""X"",""logprob"":-0.3236351013183594},{""token"":""N"",""logprob"":-1.2856025695800781}]",X 85
gpt-5.6-luna,banking-660,top_up_reverted,top_up_reverted,<,1,92,0.0,1.0,"[{""token"":""<"",""logprob"":0.0}]",< 92
gpt-5.6-luna,banking-633,top_up_by_card_charge,top_up_by_card_charge,V,1,72,-0.000110626220703125,0.9998893798981516,"[{""token"":""V"",""logprob"":-0.000110626220703125}]",V 72
gpt-5.6-luna,banking-656,top_up_limits,top_up_limits,n,1,99,0.0,1.0,"[{""token"":""n"",""logprob"":0.0}]",n 99
gpt-5.6-luna,banking-273,automatic_top_up,automatic_top_up,M,1,99,0.0,1.0,"[{""token"":""M"",""logprob"":0.0}]",M 99
gpt-5.6-luna,banking-730,verify_top_up,verify_top_up,M,1,98,0.0,1.0,"[{""token"":""M"",""logprob"":0.0}]",M 98
gpt-5.6-luna,banking-094,edit_personal_details,edit_personal_details,w,1,99,-3.814697265625e-06,0.9999961853100103,"[{""token"":""w"",""logprob"":-3.814697265625e-06}]",w 99
gpt-5.6-luna,banking-280,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,V,1,96,0.0,1.0,"[{""token"":""V"",""logprob"":0.0}]",V 96
gpt-5.6-luna,banking-055,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,q,1,99,0.0,1.0,"[{""token"":""q"",""logprob"":0.0}]",q 99
gpt-5.6-luna,banking-078,country_support,country_support,C,1,98,0.0,1.0,"[{""token"":""C"",""logprob"":0.0}]",C 98
gpt-5.6-luna,banking-391,change_pin,change_pin,#,1,99,0.0,1.0,"[{""token"":""#"",""logprob"":0.0}]",# 99
gpt-5.6-luna,banking-697,transfer_not_received_by_recipient,pending_transfer,F,0,55,-1.52587890625e-05,0.9999847413273523,"[{""token"":""F"",""logprob"":-1.52587890625e-05}]",F 55
gpt-5.6-luna,banking-157,request_refund,request_refund,j,1,78,-0.006687164306640625,0.9933351450201804,"[{""token"":""j"",""logprob"":-0.006687164306640625}]",j 78
gpt-5.6-luna,banking-160,reverted_card_payment?,reverted_card_payment?,/,1,99,0.0,1.0,"[{""token"":""/"",""logprob"":0.0}]",/ 99
gpt-5.6-luna,banking-704,transfer_timing,transfer_timing,C,1,85,-3.814697265625e-06,0.9999961853100103,"[{""token"":""C"",""logprob"":-3.814697265625e-06}]",C 85
gpt-5.6-luna,banking-075,contactless_not_working,contactless_not_working,k,1,99,0.0,1.0,"[{""token"":""k"",""logprob"":0.0}]",k 99
gpt-5.6-luna,banking-049,card_payment_fee_charged,card_payment_fee_charged,Q,1,92,-0.08355331420898438,0.9198420447129271,"[{""token"":""Q"",""logprob"":-0.08355331420898438},{""token"":""A"",""logprob"":-2.5268592834472656}]",Q 92
gpt-5.6-luna,banking-161,reverted_card_payment?,reverted_card_payment?,<,1,95,0.0,1.0,"[{""token"":""<"",""logprob"":0.0}]",< 95
gpt-5.6-luna,banking-440,direct_debit_payment_not_recognised,card_payment_not_recognised,O,0,85,-4.9591064453125e-05,0.9999504101651634,"[{""token"":""O"",""logprob"":-4.9591064453125e-05}]",O 85
gpt-5.6-luna,banking-251,age_limit,age_limit,:,1,99,0.0,1.0,"[{""token"":"":"",""logprob"":0.0}]",: 99
gpt-5.6-luna,banking-409,country_support,country_support,7,1,99,0.0,1.0,"[{""token"":""7"",""logprob"":0.0}]",7 99
gpt-5.6-luna,banking-336,card_linking,card_linking,3,1,92,-1.52587890625e-05,0.9999847413273523,"[{""token"":""3"",""logprob"":-1.52587890625e-05}]",3 92
gpt-5.6-luna,banking-532,lost_or_stolen_card,lost_or_stolen_card,L,1,99,0.0,1.0,"[{""token"":""L"",""logprob"":0.0}]",L 99
gpt-5.6-luna,banking-118,get_physical_card,passcode_forgotten,V,0,72,-0.000396728515625,0.9996033501707265,"[{""token"":""V"",""logprob"":-0.000396728515625}]",V 72
gpt-5.6-luna,banking-313,card_acceptance,card_acceptance,w,1,96,0.0,1.0,"[{""token"":""w"",""logprob"":0.0}]",w 96
gpt-5.6-luna,banking-209,verify_my_identity,verify_my_identity,M,1,96,0.0,1.0,"[{""token"":""M"",""logprob"":0.0}]",M 96
gpt-5.6-luna,banking-333,card_linking,card_linking,k,1,99,3.814697265625e-06,1.0000038147045416,"[{""token"":""k"",""logprob"":3.814697265625e-06}]",k 99
gpt-5.6-luna,banking-684,transfer_fee_charged,transfer_fee_charged,R,1,92,-1.1444091796875e-05,0.9999885559736865,"[{""token"":""R"",""logprob"":-1.1444091796875e-05}]",R 92
gpt-5.6-luna,banking-367,card_swallowed,card_swallowed,I,1,99,0.0,1.0,"[{""token"":""I"",""logprob"":0.0}]",I 99
gpt-5.6-luna,banking-281,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,A,1,99,0.0,1.0,"[{""token"":""A"",""logprob"":0.0}]",A 99
gpt-5.6-luna,banking-523,getting_virtual_card,getting_virtual_card,$,1,98,0.0,1.0,"[{""token"":""$"",""logprob"":0.0}]",$ 98
gpt-5.6-luna,banking-050,card_payment_fee_charged,card_acceptance,H,0,55,-0.5433311462402344,0.5808102623802125,"[{""token"":""H"",""logprob"":-0.5433311462402344},{""token"":""S"",""logprob"":-0.8818092346191406}]",H 55
gpt-5.6-luna,banking-030,cancel_transfer,cancel_transfer,I,1,98,-3.814697265625e-06,0.9999961853100103,"[{""token"":""I"",""logprob"":-3.814697265625e-06}]",I 98
gpt-5.6-luna,banking-474,exchange_via_app,exchange_via_app,R,1,85,-0.001255035400390625,0.9987457518271702,"[{""token"":""R"",""logprob"":-0.001255035400390625}]",R 85
gpt-5.6-luna,banking-077,country_support,country_support,v,1,99,0.0,1.0,"[{""token"":""v"",""logprob"":0.0}]",v 99
gpt-5.6-luna,banking-462,exchange_charge,exchange_charge,O,1,98,0.0,1.0,"[{""token"":""O"",""logprob"":0.0}]",O 98
gpt-5.6-luna,banking-534,lost_or_stolen_phone,lost_or_stolen_phone,M,1,98,0.0,1.0,"[{""token"":""M"",""logprob"":0.0}]",M 98
gpt-5.6-luna,banking-482,extra_charge_on_statement,extra_charge_on_statement,E,1,99,0.0,1.0,"[{""token"":""E"",""logprob"":0.0}]",E 99
gpt-5.6-luna,banking-644,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,L,1,96,0.0,1.0,"[{""token"":""L"",""logprob"":0.0}]",L 96
gpt-5.6-luna,banking-412,country_support,country_support,+,1,98,-7.62939453125e-06,0.9999923706345725,"[{""token"":""+"",""logprob"":-7.62939453125e-06}]",+ 98
gpt-5.6-luna,banking-676,transaction_charged_twice,transaction_charged_twice,@,1,99,0.0,1.0,"[{""token"":""@"",""logprob"":0.0}]",@ 99
gpt-5.6-luna,banking-092,disposable_card_limits,disposable_card_limits,T,1,98,-3.814697265625e-06,0.9999961853100103,"[{""token"":""T"",""logprob"":-3.814697265625e-06}]",T 98
gpt-5.6-luna,banking-122,getting_spare_card,getting_spare_card,E,1,96,-3.814697265625e-06,0.9999961853100103,"[{""token"":""E"",""logprob"":-3.814697265625e-06}]",E 96
gpt-5.6-luna,banking-355,card_payment_not_recognised,compromised_card,%,0,85,-0.17926788330078125,0.8358819505863149,"[{""token"":""%"",""logprob"":-0.17926788330078125},{""token"":""%n"",""logprob"":-1.819976806640625}]",% 85
gpt-5.6-luna,banking-053,card_payment_not_recognised,card_payment_not_recognised,r,1,72,-0.02725982666015625,0.9731083691767374,"[{""token"":""r"",""logprob"":-0.02725982666015625},{""token"":""c"",""logprob"":-3.6518898010253906}]",r 72
gpt-5.6-luna,banking-652,top_up_limits,top_up_limits,w,1,99,0.0,1.0,"[{""token"":""w"",""logprob"":0.0}]",w 99
gpt-5.6-luna,banking-178,top_up_failed,top_up_failed,z,1,92,3.814697265625e-06,1.0000038147045416,"[{""token"":""z"",""logprob"":3.814697265625e-06}]",z 92
gpt-5.6-luna,banking-572,pending_top_up,pending_top_up,2,1,72,-0.0009307861328125,0.9990696469142315,"[{""token"":""2"",""logprob"":-0.0009307861328125}]",2 72
gpt-5.6-luna,banking-597,request_refund,request_refund,i,1,55,-6.4849853515625e-05,0.9999351522491907,"[{""token"":""i"",""logprob"":-6.4849853515625e-05}]",i 55
gpt-5.6-luna,banking-707,transfer_timing,transfer_timing,e,1,92,0.0,1.0,"[{""token"":""e"",""logprob"":0.0}]",e 92
gpt-5.6-luna,banking-115,get_disposable_virtual_card,get_disposable_virtual_card,z,1,55,-1.9073486328125e-05,0.9999809266955697,"[{""token"":""z"",""logprob"":-1.9073486328125e-05}]",z 55
gpt-5.6-luna,banking-314,card_acceptance,card_acceptance,O,1,98,3.814697265625e-06,1.0000038147045416,"[{""token"":""O"",""logprob"":3.814697265625e-06}]",O 98
gpt-5.6-luna,banking-540,order_physical_card,card_arrival,-,0,55,-0.001407623291015625,0.9985933669459677,"[{""token"":""-"",""logprob"":-0.001407623291015625}]",- 55
gpt-5.6-luna,banking-528,lost_or_stolen_card,lost_or_stolen_card,Y,1,85,0.0,1.0,"[{""token"":""Y"",""logprob"":0.0}]",Y 85
