variant,model,id,gold,prediction,confidence,correct,raw
strongest_alternative,gpt-5.6-luna,banking-193,transfer_fee_charged,transfer_fee_charged,98,1,"{""label"":""transfer_fee_charged"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-115,get_disposable_virtual_card,get_disposable_virtual_card,96,1,"{""label"":""get_disposable_virtual_card"",""confidence"":96}"
strongest_alternative,gpt-5.6-luna,banking-559,pending_card_payment,pending_card_payment,98,1,"{""label"":""pending_card_payment"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-202,transfer_timing,transfer_timing,94,1,"{""label"":""transfer_timing"",""confidence"":94}"
frequency_calibrated,gpt-5.6-luna,banking-134,order_physical_card,country_support,96,0,"{""label"":""country_support"",""confidence"":96}"
strongest_alternative,gpt-5.6-luna,banking-316,card_arrival,card_delivery_estimate,98,0,"{""label"":""card_delivery_estimate"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-598,request_refund,request_refund,99,1,"{""label"":""request_refund"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-700,transfer_not_received_by_recipient,transfer_not_received_by_recipient,95,1,"{""label"":""transfer_not_received_by_recipient"",""confidence"":95}"
frequency_calibrated,gpt-5.6-luna,banking-624,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,96,1,"{""label"":""top_up_by_bank_transfer_charge"",""confidence"":96}"
strongest_alternative,gpt-5.6-luna,banking-402,contactless_not_working,contactless_not_working,99,1,"{""label"":""contactless_not_working"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-732,verify_top_up,verify_top_up,98,1,"{""label"":""verify_top_up"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-338,card_not_working,card_not_working,88,1,"{""label"":""card_not_working"",""confidence"":88}"
strongest_alternative,gpt-5.6-luna,banking-262,atm_support,atm_support,99,1,"{""label"":""atm_support"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-224,why_verify_identity,why_verify_identity,99,1,"{""label"":""why_verify_identity"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-160,reverted_card_payment?,reverted_card_payment?,99,1,"{""label"":""reverted_card_payment?"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-125,getting_virtual_card,getting_virtual_card,99,1,"{""label"":""getting_virtual_card"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-707,transfer_timing,transfer_timing,98,1,"{""label"":""transfer_timing"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-683,transfer_fee_charged,extra_charge_on_statement,76,0,"{""label"":""extra_charge_on_statement"",""confidence"":76}"
frequency_calibrated,gpt-5.6-luna,banking-146,pending_top_up,pending_top_up,99,1,"{""label"":""pending_top_up"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-758,wrong_amount_of_cash_received,wrong_amount_of_cash_received,98,1,"{""label"":""wrong_amount_of_cash_received"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-458,exchange_charge,exchange_charge,98,1,"{""label"":""exchange_charge"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-119,get_physical_card,change_pin,98,0,"{""label"":""change_pin"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-168,terminate_account,terminate_account,100,1,"{""label"":""terminate_account"",""confidence"":100}"
frequency_calibrated,gpt-5.6-luna,banking-510,get_physical_card,change_pin,93,0,"{""label"":""change_pin"",""confidence"":93}"
uncertainty_ok,gpt-5.6-luna,banking-654,top_up_limits,top_up_limits,99,1,"{""label"":""top_up_limits"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-733,verify_top_up,verify_top_up,94,1,"{""label"":""verify_top_up"",""confidence"":94}"
uncertainty_ok,gpt-5.6-luna,banking-118,get_physical_card,change_pin,45,0,"{""label"":""change_pin"",""confidence"":45}"
uncertainty_ok,gpt-5.6-luna,banking-055,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,99,1,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-720,verify_my_identity,verify_my_identity,93,1,"{""label"":""verify_my_identity"",""confidence"":93}"
uncertainty_ok,gpt-5.6-luna,banking-503,get_disposable_virtual_card,get_disposable_virtual_card,99,1,"{""label"":""get_disposable_virtual_card"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-463,exchange_rate,exchange_rate,98,1,"{""label"":""exchange_rate"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-065,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,99,1,"{""label"":""cash_withdrawal_not_recognised"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-130,lost_or_stolen_phone,lost_or_stolen_phone,100,1,"{""label"":""lost_or_stolen_phone"",""confidence"":100}"
frequency_calibrated,gpt-5.6-luna,banking-521,getting_virtual_card,getting_virtual_card,99,1,"{""label"":""getting_virtual_card"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-233,Refund_not_showing_up,Refund_not_showing_up,99,1,"{""label"":""Refund_not_showing_up"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-646,top_up_failed,top_up_failed,99,1,"{""label"":""top_up_failed"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-661,top_up_reverted,transaction_charged_twice,93,0,"{""label"":""transaction_charged_twice"",""confidence"":93}"
strongest_alternative,gpt-5.6-luna,banking-104,exchange_via_app,exchange_via_app,96,1,"{""label"":""exchange_via_app"",""confidence"":96}"
frequency_calibrated,gpt-5.6-luna,banking-570,pending_top_up,pending_card_payment,93,0,"{""label"":""pending_card_payment"",""confidence"":93}"
frequency_calibrated,gpt-5.6-luna,banking-392,change_pin,change_pin,99,1,"{""label"":""change_pin"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-560,pending_card_payment,pending_card_payment,98,1,"{""label"":""pending_card_payment"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-370,card_swallowed,card_swallowed,100,1,"{""label"":""card_swallowed"",""confidence"":100}"
uncertainty_ok,gpt-5.6-luna,banking-446,disposable_card_limits,get_disposable_virtual_card,98,0,"{""label"":""get_disposable_virtual_card"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-058,card_swallowed,card_swallowed,99,1,"{""label"":""card_swallowed"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-172,top_up_by_card_charge,top_up_by_card_charge,94,1,"{""label"":""top_up_by_card_charge"",""confidence"":94}"
strongest_alternative,gpt-5.6-luna,banking-390,change_pin,change_pin,99,1,"{""label"":""change_pin"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-221,visa_or_mastercard,visa_or_mastercard,99,1,"{""label"":""visa_or_mastercard"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-444,disposable_card_limits,disposable_card_limits,99,1,"{""label"":""disposable_card_limits"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-483,extra_charge_on_statement,extra_charge_on_statement,99,1,"{""label"":""extra_charge_on_statement"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-448,disposable_card_limits,disposable_card_limits,84,1,"{""label"":""disposable_card_limits"",""confidence"":84}"
frequency_calibrated,gpt-5.6-luna,banking-273,automatic_top_up,automatic_top_up,99,1,"{""label"":""automatic_top_up"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-369,card_swallowed,card_swallowed,99,1,"{""label"":""card_swallowed"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-158,request_refund,request_refund,96,1,"{""label"":""request_refund"",""confidence"":96}"
uncertainty_ok,gpt-5.6-luna,banking-428,declined_transfer,declined_card_payment,99,0,"{""label"":""declined_card_payment"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-328,card_delivery_estimate,card_arrival,68,0,"{""label"":""card_arrival"",""confidence"":68}"
strongest_alternative,gpt-5.6-luna,banking-300,cancel_transfer,cancel_transfer,58,1,"{""label"":""cancel_transfer"",""confidence"":58}"
uncertainty_ok,gpt-5.6-luna,banking-011,apple_pay_or_google_pay,apple_pay_or_google_pay,99,1,"{""label"":""apple_pay_or_google_pay"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-598,request_refund,request_refund,98,1,"{""label"":""request_refund"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-442,disposable_card_limits,disposable_card_limits,91,1,"{""label"":""disposable_card_limits"",""confidence"":91}"
frequency_calibrated,gpt-5.6-luna,banking-059,card_swallowed,card_swallowed,99,1,"{""label"":""card_swallowed"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-620,terminate_account,terminate_account,100,1,"{""label"":""terminate_account"",""confidence"":100}"
frequency_calibrated,gpt-5.6-luna,banking-126,getting_virtual_card,getting_virtual_card,98,1,"{""label"":""getting_virtual_card"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-671,topping_up_by_card,topping_up_by_card,99,1,"{""label"":""topping_up_by_card"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-088,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,99,1,"{""label"":""direct_debit_payment_not_recognised"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-066,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,70,1,"{""label"":""cash_withdrawal_not_recognised"",""confidence"":70}"
frequency_calibrated,gpt-5.6-luna,banking-417,declined_card_payment,declined_card_payment,96,1,"{""label"":""declined_card_payment"",""confidence"":96}"
frequency_calibrated,gpt-5.6-luna,banking-616,supported_cards_and_currencies,supported_cards_and_currencies,99,1,"{""label"":""supported_cards_and_currencies"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-578,pending_transfer,pending_transfer,99,1,"{""label"":""pending_transfer"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-290,beneficiary_not_allowed,failed_transfer,88,0,"{""label"":""failed_transfer"",""confidence"":88}"
uncertainty_ok,gpt-5.6-luna,banking-579,pending_transfer,pending_transfer,99,1,"{""label"":""pending_transfer"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-462,exchange_charge,exchange_charge,99,1,"{""label"":""exchange_charge"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-693,transfer_into_account,transfer_into_account,98,1,"{""label"":""transfer_into_account"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-145,pending_top_up,pending_top_up,99,1,"{""label"":""pending_top_up"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-108,extra_charge_on_statement,extra_charge_on_statement,82,1,"{""label"":""extra_charge_on_statement"",""confidence"":82}"
frequency_calibrated,gpt-5.6-luna,banking-343,card_not_working,card_not_working,99,1,"{""label"":""card_not_working"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-550,passcode_forgotten,passcode_forgotten,96,1,"{""label"":""passcode_forgotten"",""confidence"":96}"
frequency_calibrated,gpt-5.6-luna,banking-426,declined_cash_withdrawal,declined_cash_withdrawal,99,1,"{""label"":""declined_cash_withdrawal"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-573,pending_top_up,top_up_failed,88,0,"{""label"":""top_up_failed"",""confidence"":88}"
uncertainty_ok,gpt-5.6-luna,banking-184,top_up_reverted,top_up_reverted,98,1,"{""label"":""top_up_reverted"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-063,cash_withdrawal_charge,cash_withdrawal_charge,98,1,"{""label"":""cash_withdrawal_charge"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-137,passcode_forgotten,passcode_forgotten,100,1,"{""label"":""passcode_forgotten"",""confidence"":100}"
uncertainty_ok,gpt-5.6-luna,banking-753,why_verify_identity,why_verify_identity,98,1,"{""label"":""why_verify_identity"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-316,card_arrival,card_delivery_estimate,99,0,"{""label"":""card_delivery_estimate"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-545,order_physical_card,get_physical_card,96,0,"{""label"":""get_physical_card"",""confidence"":96}"
frequency_calibrated,gpt-5.6-luna,banking-482,extra_charge_on_statement,extra_charge_on_statement,99,1,"{""label"":""extra_charge_on_statement"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-210,verify_my_identity,verify_my_identity,98,1,"{""label"":""verify_my_identity"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-325,card_delivery_estimate,card_arrival,96,0,"{""label"":""card_arrival"",""confidence"":96}"
uncertainty_ok,gpt-5.6-luna,banking-147,pending_top_up,pending_top_up,99,1,"{""label"":""pending_top_up"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-492,fiat_currency_support,fiat_currency_support,97,1,"{""label"":""fiat_currency_support"",""confidence"":97}"
strongest_alternative,gpt-5.6-luna,banking-057,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,98,1,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-001,Refund_not_showing_up,Refund_not_showing_up,99,1,"{""label"":""Refund_not_showing_up"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-595,receiving_money,receiving_money,88,1,"{""label"":""receiving_money"",""confidence"":88}"
strongest_alternative,gpt-5.6-luna,banking-755,why_verify_identity,why_verify_identity,99,1,"{""label"":""why_verify_identity"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-070,compromised_card,card_payment_not_recognised,98,0,"{""label"":""card_payment_not_recognised"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-222,visa_or_mastercard,visa_or_mastercard,99,1,"{""label"":""visa_or_mastercard"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-110,failed_transfer,transfer_timing,25,0,"{""label"":""transfer_timing"",""confidence"":25}"
frequency_calibrated,gpt-5.6-luna,banking-094,edit_personal_details,edit_personal_details,99,1,"{""label"":""edit_personal_details"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-564,pending_cash_withdrawal,pending_cash_withdrawal,98,1,"{""label"":""pending_cash_withdrawal"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-554,pending_card_payment,pending_card_payment,98,1,"{""label"":""pending_card_payment"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-219,virtual_card_not_working,card_not_working,85,0,"{""label"":""card_not_working"",""confidence"":85}"
uncertainty_ok,gpt-5.6-luna,banking-468,exchange_rate,exchange_rate,98,1,"{""label"":""exchange_rate"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-324,card_delivery_estimate,card_arrival,98,0,"{""label"":""card_arrival"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-502,get_disposable_virtual_card,get_disposable_virtual_card,99,1,"{""label"":""get_disposable_virtual_card"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-415,declined_card_payment,declined_card_payment,93,1,"{""label"":""declined_card_payment"",""confidence"":93}"
strongest_alternative,gpt-5.6-luna,banking-530,lost_or_stolen_card,lost_or_stolen_card,99,1,"{""label"":""lost_or_stolen_card"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-331,card_linking,card_linking,99,1,"{""label"":""card_linking"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-342,card_not_working,card_not_working,95,1,"{""label"":""card_not_working"",""confidence"":95}"
strongest_alternative,gpt-5.6-luna,banking-339,card_not_working,card_not_working,82,1,"{""label"":""card_not_working"",""confidence"":82}"
frequency_calibrated,gpt-5.6-luna,banking-617,terminate_account,terminate_account,99,1,"{""label"":""terminate_account"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-563,pending_cash_withdrawal,pending_cash_withdrawal,99,1,"{""label"":""pending_cash_withdrawal"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-733,verify_top_up,verify_top_up,96,1,"{""label"":""verify_top_up"",""confidence"":96}"
frequency_calibrated,gpt-5.6-luna,banking-227,wrong_amount_of_cash_received,declined_cash_withdrawal,98,0,"{""label"":""declined_cash_withdrawal"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-252,age_limit,age_limit,100,1,"{""label"":""age_limit"",""confidence"":100}"
uncertainty_ok,gpt-5.6-luna,banking-584,pin_blocked,pin_blocked,78,1,"{""label"":""pin_blocked"",""confidence"":78}"
uncertainty_ok,gpt-5.6-luna,banking-198,transfer_into_account,transfer_into_account,96,1,"{""label"":""transfer_into_account"",""confidence"":96}"
uncertainty_ok,gpt-5.6-luna,banking-176,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,99,1,"{""label"":""top_up_by_cash_or_cheque"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-471,exchange_via_app,exchange_via_app,98,1,"{""label"":""exchange_via_app"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-398,compromised_card,compromised_card,96,1,"{""label"":""compromised_card"",""confidence"":96}"
strongest_alternative,gpt-5.6-luna,banking-510,get_physical_card,change_pin,72,0,"{""label"":""change_pin"",""confidence"":72}"
uncertainty_ok,gpt-5.6-luna,banking-757,wrong_amount_of_cash_received,wrong_amount_of_cash_received,98,1,"{""label"":""wrong_amount_of_cash_received"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-062,cash_withdrawal_charge,cash_withdrawal_charge,99,1,"{""label"":""cash_withdrawal_charge"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-136,passcode_forgotten,passcode_forgotten,99,1,"{""label"":""passcode_forgotten"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-359,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,96,1,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":96}"
strongest_alternative,gpt-5.6-luna,banking-523,getting_virtual_card,getting_virtual_card,99,1,"{""label"":""getting_virtual_card"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-705,transfer_timing,transfer_timing,96,1,"{""label"":""transfer_timing"",""confidence"":96}"
frequency_calibrated,gpt-5.6-luna,banking-539,lost_or_stolen_phone,lost_or_stolen_phone,99,1,"{""label"":""lost_or_stolen_phone"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-691,transfer_into_account,transfer_into_account,98,1,"{""label"":""transfer_into_account"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-471,exchange_via_app,exchange_via_app,98,1,"{""label"":""exchange_via_app"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-384,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,98,1,"{""label"":""cash_withdrawal_not_recognised"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-247,age_limit,age_limit,98,1,"{""label"":""age_limit"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-501,get_disposable_virtual_card,get_disposable_virtual_card,96,1,"{""label"":""get_disposable_virtual_card"",""confidence"":96}"
uncertainty_ok,gpt-5.6-luna,banking-408,country_support,country_support,99,1,"{""label"":""country_support"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-597,request_refund,request_refund,96,1,"{""label"":""request_refund"",""confidence"":96}"
frequency_calibrated,gpt-5.6-luna,banking-180,top_up_failed,top_up_failed,98,1,"{""label"":""top_up_failed"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-182,top_up_limits,top_up_limits,96,1,"{""label"":""top_up_limits"",""confidence"":96}"
uncertainty_ok,gpt-5.6-luna,banking-302,card_about_to_expire,card_about_to_expire,98,1,"{""label"":""card_about_to_expire"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-120,get_physical_card,change_pin,72,0,"{""label"":""change_pin"",""confidence"":72}"
strongest_alternative,gpt-5.6-luna,banking-630,top_up_by_bank_transfer_charge,transfer_timing,35,0,"{""label"":""transfer_timing"",""confidence"":35}"
strongest_alternative,gpt-5.6-luna,banking-261,atm_support,atm_support,98,1,"{""label"":""atm_support"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-009,age_limit,age_limit,96,1,"{""label"":""age_limit"",""confidence"":96}"
frequency_calibrated,gpt-5.6-luna,banking-193,transfer_fee_charged,transfer_fee_charged,99,1,"{""label"":""transfer_fee_charged"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-532,lost_or_stolen_card,lost_or_stolen_card,100,1,"{""label"":""lost_or_stolen_card"",""confidence"":100}"
frequency_calibrated,gpt-5.6-luna,banking-414,declined_card_payment,declined_card_payment,99,1,"{""label"":""declined_card_payment"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-202,transfer_timing,transfer_timing,97,1,"{""label"":""transfer_timing"",""confidence"":97}"
uncertainty_ok,gpt-5.6-luna,banking-177,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,99,1,"{""label"":""top_up_by_cash_or_cheque"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-279,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,82,1,"{""label"":""balance_not_updated_after_bank_transfer"",""confidence"":82}"
strongest_alternative,gpt-5.6-luna,banking-586,pin_blocked,pin_blocked,99,1,"{""label"":""pin_blocked"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-142,pending_cash_withdrawal,pending_cash_withdrawal,99,1,"{""label"":""pending_cash_withdrawal"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-273,automatic_top_up,automatic_top_up,99,1,"{""label"":""automatic_top_up"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-061,cash_withdrawal_charge,cash_withdrawal_charge,99,1,"{""label"":""cash_withdrawal_charge"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-122,getting_spare_card,getting_spare_card,98,1,"{""label"":""getting_spare_card"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-314,card_acceptance,card_acceptance,99,1,"{""label"":""card_acceptance"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-679,transaction_charged_twice,transaction_charged_twice,99,1,"{""label"":""transaction_charged_twice"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-549,passcode_forgotten,passcode_forgotten,98,1,"{""label"":""passcode_forgotten"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-265,atm_support,atm_support,98,1,"{""label"":""atm_support"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-382,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,91,1,"{""label"":""cash_withdrawal_not_recognised"",""confidence"":91}"
frequency_calibrated,gpt-5.6-luna,banking-767,wrong_exchange_rate_for_cash_withdrawal,cash_withdrawal_charge,99,0,"{""label"":""cash_withdrawal_charge"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-081,declined_card_payment,declined_card_payment,88,1,"{""label"":""declined_card_payment"",""confidence"":88}"
strongest_alternative,gpt-5.6-luna,banking-152,pin_blocked,passcode_forgotten,64,0,"{""label"":""passcode_forgotten"",""confidence"":64}"
frequency_calibrated,gpt-5.6-luna,banking-488,failed_transfer,failed_transfer,88,1,"{""label"":""failed_transfer"",""confidence"":88}"
strongest_alternative,gpt-5.6-luna,banking-201,transfer_not_received_by_recipient,transfer_not_received_by_recipient,90,1,"{""label"":""transfer_not_received_by_recipient"",""confidence"":90}"
frequency_calibrated,gpt-5.6-luna,banking-060,card_swallowed,card_swallowed,100,1,"{""label"":""card_swallowed"",""confidence"":100}"
strongest_alternative,gpt-5.6-luna,banking-585,pin_blocked,pin_blocked,99,1,"{""label"":""pin_blocked"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-636,top_up_by_card_charge,top_up_by_card_charge,99,1,"{""label"":""top_up_by_card_charge"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-359,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,98,1,"{""label"":""card_payment_wrong_exchange_rate"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-757,wrong_amount_of_cash_received,wrong_amount_of_cash_received,99,1,"{""label"":""wrong_amount_of_cash_received"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-461,exchange_charge,exchange_charge,96,1,"{""label"":""exchange_charge"",""confidence"":96}"
uncertainty_ok,gpt-5.6-luna,banking-078,country_support,country_support,96,1,"{""label"":""country_support"",""confidence"":96}"
frequency_calibrated,gpt-5.6-luna,banking-294,beneficiary_not_allowed,beneficiary_not_allowed,88,1,"{""label"":""beneficiary_not_allowed"",""confidence"":88}"
strongest_alternative,gpt-5.6-luna,banking-150,pending_transfer,transfer_timing,88,0,"{""label"":""transfer_timing"",""confidence"":88}"
uncertainty_ok,gpt-5.6-luna,banking-076,country_support,country_support,99,1,"{""label"":""country_support"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-608,reverted_card_payment?,declined_card_payment,96,0,"{""label"":""declined_card_payment"",""confidence"":96}"
frequency_calibrated,gpt-5.6-luna,banking-726,verify_source_of_funds,verify_source_of_funds,99,1,"{""label"":""verify_source_of_funds"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-694,transfer_not_received_by_recipient,transfer_timing,98,0,"{""label"":""transfer_timing"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-532,lost_or_stolen_card,lost_or_stolen_card,100,1,"{""label"":""lost_or_stolen_card"",""confidence"":100}"
strongest_alternative,gpt-5.6-luna,banking-742,virtual_card_not_working,virtual_card_not_working,99,1,"{""label"":""virtual_card_not_working"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-308,card_about_to_expire,card_about_to_expire,99,1,"{""label"":""card_about_to_expire"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-357,card_payment_not_recognised,declined_card_payment,62,0,"{""label"":""declined_card_payment"",""confidence"":62}"
uncertainty_ok,gpt-5.6-luna,banking-742,virtual_card_not_working,virtual_card_not_working,99,1,"{""label"":""virtual_card_not_working"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-445,disposable_card_limits,disposable_card_limits,99,1,"{""label"":""disposable_card_limits"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-715,verify_my_identity,verify_my_identity,96,1,"{""label"":""verify_my_identity"",""confidence"":96}"
strongest_alternative,gpt-5.6-luna,banking-690,transfer_into_account,transfer_into_account,98,1,"{""label"":""transfer_into_account"",""confidence"":98}"
uncertainty_ok,gpt-5.6-luna,banking-325,card_delivery_estimate,card_arrival,91,0,"{""label"":""card_arrival"",""confidence"":91}"
uncertainty_ok,gpt-5.6-luna,banking-482,extra_charge_on_statement,extra_charge_on_statement,99,1,"{""label"":""extra_charge_on_statement"",""confidence"":99}"
strongest_alternative,gpt-5.6-luna,banking-372,cash_withdrawal_charge,cash_withdrawal_charge,98,1,"{""label"":""cash_withdrawal_charge"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-554,pending_card_payment,pending_card_payment,99,1,"{""label"":""pending_card_payment"",""confidence"":99}"
frequency_calibrated,gpt-5.6-luna,banking-691,transfer_into_account,transfer_into_account,98,1,"{""label"":""transfer_into_account"",""confidence"":98}"
strongest_alternative,gpt-5.6-luna,banking-555,pending_card_payment,pending_card_payment,99,1,"{""label"":""pending_card_payment"",""confidence"":99}"
uncertainty_ok,gpt-5.6-luna,banking-072,compromised_card,compromised_card,98,1,"{""label"":""compromised_card"",""confidence"":98}"
frequency_calibrated,gpt-5.6-luna,banking-623,terminate_account,terminate_account,99,1,"{""label"":""terminate_account"",""confidence"":99}"
