model,id,gold,prediction,code,correct,stated_confidence,token_logprob,token_probability,top_logprobs_json,raw
gpt-5.6-luna,banking-523,getting_virtual_card,getting_virtual_card,C,1,95,-3.814697265625e-06,0.9999961853100103,"[{""token"":""C"",""logprob"":-3.814697265625e-06}]",C 95
gpt-5.6-luna,banking-411,country_support,country_support,P,1,55,-0.00029754638671875,0.9997024978758172,"[{""token"":""P"",""logprob"":-0.00029754638671875}]",P 55
gpt-5.6-luna,banking-221,visa_or_mastercard,visa_or_mastercard,2,1,95,0.0,1.0,"[{""token"":""2"",""logprob"":0.0}]",2 95
gpt-5.6-luna,banking-753,why_verify_identity,why_verify_identity,k,1,72,0.0,1.0,"[{""token"":""k"",""logprob"":0.0}]",k 72
gpt-5.6-luna,banking-488,failed_transfer,failed_transfer,!,1,70,-0.020648956298828125,0.9795627735614996,"[{""token"":""!"",""logprob"":-0.020648956298828125},{""token"":""?"",""logprob"":-3.8910980224609375}]",! 70
gpt-5.6-luna,banking-126,getting_virtual_card,getting_virtual_card,e,1,85,-3.814697265625e-06,0.9999961853100103,"[{""token"":""e"",""logprob"":-3.814697265625e-06}]",e 85
gpt-5.6-luna,banking-013,atm_support,atm_support,N,1,99,-3.814697265625e-06,0.9999961853100103,"[{""token"":""N"",""logprob"":-3.814697265625e-06}]",N 99
gpt-5.6-luna,banking-418,declined_card_payment,declined_card_payment,>,1,96,0.0,1.0,"[{""token"":"">"",""logprob"":0.0}]",> 96
gpt-5.6-luna,banking-067,change_pin,change_pin,6,1,98,0.0,1.0,"[{""token"":""6"",""logprob"":0.0}]",6 98
gpt-5.6-luna,banking-134,order_physical_card,card_arrival,h,0,55,-0.4202766418457031,0.6568650783099216,"[{""token"":""h"",""logprob"":-0.4202766418457031},{""token"":""b"",""logprob"":-1.0827255249023438}]",h 55
gpt-5.6-luna,banking-589,receiving_money,fiat_currency_support,6,0,55,-0.00339508056640625,0.9966106762028787,"[{""token"":""6"",""logprob"":-0.00339508056640625}]",6 55
gpt-5.6-luna,banking-424,declined_cash_withdrawal,declined_cash_withdrawal,m,1,96,0.0,1.0,"[{""token"":""m"",""logprob"":0.0}]",m 96
gpt-5.6-luna,banking-484,failed_transfer,failed_transfer,e,1,55,-3.814697265625e-06,0.9999961853100103,"[{""token"":""e"",""logprob"":-3.814697265625e-06}]",e 55
gpt-5.6-luna,banking-497,fiat_currency_support,fiat_currency_support,!,1,92,-8.392333984375e-05,0.9999160801816213,"[{""token"":""!"",""logprob"":-8.392333984375e-05}]",! 92
gpt-5.6-luna,banking-460,exchange_charge,exchange_charge,p,1,85,-7.62939453125e-06,0.9999923706345725,"[{""token"":""p"",""logprob"":-7.62939453125e-06}]",p 85
gpt-5.6-luna,banking-494,fiat_currency_support,fiat_currency_support,+,1,96,-0.00054168701171875,0.9994584596742034,"[{""token"":""+"",""logprob"":-0.00054168701171875}]",+ 96
gpt-5.6-luna,banking-410,country_support,country_support,2,1,98,0.0,1.0,"[{""token"":""2"",""logprob"":0.0}]",2 98
gpt-5.6-luna,banking-109,failed_transfer,failed_transfer,-,1,78,-0.1211700439453125,0.8858833076917904,"[{""token"":""-"",""logprob"":-0.1211700439453125},{""token"":""D"",""logprob"":-2.1792526245117188}]",- 78
gpt-5.6-luna,banking-303,card_about_to_expire,card_about_to_expire,V,1,98,0.0,1.0,"[{""token"":""V"",""logprob"":0.0}]",V 98
gpt-5.6-luna,banking-006,activate_my_card,activate_my_card,k,1,99,0.0,1.0,"[{""token"":""k"",""logprob"":0.0}]",k 99
gpt-5.6-luna,banking-122,getting_spare_card,getting_spare_card,@,1,96,0.0,1.0,"[{""token"":""@"",""logprob"":0.0}]",@ 96
gpt-5.6-luna,banking-088,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,W,1,99,3.814697265625e-06,1.0000038147045416,"[{""token"":""W"",""logprob"":3.814697265625e-06}]",W 99
gpt-5.6-luna,banking-616,supported_cards_and_currencies,supported_cards_and_currencies,k,1,99,0.0,1.0,"[{""token"":""k"",""logprob"":0.0}]",k 99
gpt-5.6-luna,banking-199,transfer_not_received_by_recipient,transfer_not_received_by_recipient,?,1,98,0.0,1.0,"[{""token"":""?"",""logprob"":0.0}]",? 98
gpt-5.6-luna,banking-247,age_limit,age_limit,g,1,96,0.0,1.0,"[{""token"":""g"",""logprob"":0.0}]",g 96
gpt-5.6-luna,banking-576,pending_transfer,transfer_timing,E,0,55,-3.0517578125e-05,0.9999694828875315,"[{""token"":""E"",""logprob"":-3.0517578125e-05}]",E 55
gpt-5.6-luna,banking-736,virtual_card_not_working,disposable_card_limits,v,0,55,-0.0002899169921875,0.9997101250296826,"[{""token"":""v"",""logprob"":-0.0002899169921875}]",v 55
gpt-5.6-luna,banking-344,card_payment_fee_charged,card_payment_fee_charged,v,1,78,-0.09112930297851562,0.9128996626219704,"[{""token"":""v"",""logprob"":-0.09112930297851562},{""token"":""I"",""logprob"":-2.4407424926757812}]",v 78
gpt-5.6-luna,banking-394,compromised_card,compromised_card,T,1,95,-0.00140380859375,0.9985971762846197,"[{""token"":""T"",""logprob"":-0.00140380859375}]",T 95
gpt-5.6-luna,banking-357,card_payment_not_recognised,extra_charge_on_statement,q,0,45,-0.24869918823242188,0.7798145154892067,"[{""token"":""q"",""logprob"":-0.24869918823242188},{""token"":""X"",""logprob"":-1.7026290893554688},{""token"":""/"",""logprob"":-3.5216407775878906}]",q 45
gpt-5.6-luna,banking-441,direct_debit_payment_not_recognised,transfer_into_account,U,0,45,-0.0466461181640625,0.9544250915386283,"[{""token"":""U"",""logprob"":-0.0466461181640625},{""token"":""H"",""logprob"":-3.0983428955078125}]",U 45
gpt-5.6-luna,banking-201,transfer_not_received_by_recipient,transfer_not_received_by_recipient,@,1,85,-7.62939453125e-06,0.9999923706345725,"[{""token"":""@"",""logprob"":-7.62939453125e-06}]",@ 85
gpt-5.6-luna,banking-287,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,3,1,98,0.0,1.0,"[{""token"":""3"",""logprob"":0.0}]",3 98
gpt-5.6-luna,banking-449,edit_personal_details,edit_personal_details,l,1,99,0.0,1.0,"[{""token"":""l"",""logprob"":0.0}]",l 99
gpt-5.6-luna,banking-650,top_up_failed,top_up_failed,!,1,99,0.0,1.0,"[{""token"":""!"",""logprob"":0.0}]",! 99
gpt-5.6-luna,banking-369,card_swallowed,card_swallowed,H,1,98,-3.814697265625e-06,0.9999961853100103,"[{""token"":""H"",""logprob"":-3.814697265625e-06}]",H 98
gpt-5.6-luna,banking-698,transfer_not_received_by_recipient,transfer_not_received_by_recipient,o,1,75,-6.4849853515625e-05,0.9999351522491907,"[{""token"":""o"",""logprob"":-6.4849853515625e-05}]",o 75
gpt-5.6-luna,banking-623,terminate_account,terminate_account,5,1,99,0.0,1.0,"[{""token"":""5"",""logprob"":0.0}]",5 99
gpt-5.6-luna,banking-612,supported_cards_and_currencies,supported_cards_and_currencies,Z,1,55,-0.001750946044921875,0.9982505859668171,"[{""token"":""Z"",""logprob"":-0.001750946044921875}]",Z 55
gpt-5.6-luna,banking-429,declined_transfer,declined_transfer,N,1,99,0.0,1.0,"[{""token"":""N"",""logprob"":0.0}]",N 99
gpt-5.6-luna,banking-458,exchange_charge,exchange_charge,4,1,98,0.0,1.0,"[{""token"":""4"",""logprob"":0.0}]",4 98
gpt-5.6-luna,banking-125,getting_virtual_card,getting_virtual_card,#,1,96,0.0,1.0,"[{""token"":""#"",""logprob"":0.0}]",# 96
gpt-5.6-luna,banking-615,supported_cards_and_currencies,supported_cards_and_currencies,<,1,99,0.0,1.0,"[{""token"":""<"",""logprob"":0.0}]",< 99
gpt-5.6-luna,banking-393,compromised_card,compromised_card,2,1,85,0.0,1.0,"[{""token"":""2"",""logprob"":0.0}]",2 85
gpt-5.6-luna,banking-714,unable_to_verify_identity,verify_my_identity,p,0,85,-0.10712051391601562,0.8984173946674663,"[{""token"":""p"",""logprob"":-0.10712051391601562},{""token"":""V"",""logprob"":-2.2868881225585938}]",p 85
gpt-5.6-luna,banking-061,cash_withdrawal_charge,cash_withdrawal_charge,k,1,99,0.0,1.0,"[{""token"":""k"",""logprob"":0.0}]",k 99
gpt-5.6-luna,banking-046,card_not_working,card_not_working,2,1,85,-7.62939453125e-06,0.9999923706345725,"[{""token"":""2"",""logprob"":-7.62939453125e-06}]",2 85
gpt-5.6-luna,banking-290,beneficiary_not_allowed,failed_transfer,T,0,70,-0.02215576171875,0.9780878745371239,"[{""token"":""T"",""logprob"":-0.02215576171875},{""token"":""c"",""logprob"":-3.82208251953125}]",T 70
gpt-5.6-luna,banking-562,pending_cash_withdrawal,pending_cash_withdrawal,G,1,99,0.0,1.0,"[{""token"":""G"",""logprob"":0.0}]",G 99
gpt-5.6-luna,banking-549,passcode_forgotten,passcode_forgotten,p,1,99,0.0,1.0,"[{""token"":""p"",""logprob"":0.0}]",p 99
gpt-5.6-luna,banking-202,transfer_timing,transfer_timing,r,1,85,0.0,1.0,"[{""token"":""r"",""logprob"":0.0}]",r 85
gpt-5.6-luna,banking-621,terminate_account,terminate_account,x,1,100,0.0,1.0,"[{""token"":""x"",""logprob"":0.0}]",x 100
gpt-5.6-luna,banking-752,why_verify_identity,why_verify_identity,x,1,55,0.0,1.0,"[{""token"":""x"",""logprob"":0.0}]",x 55
gpt-5.6-luna,banking-349,card_payment_fee_charged,card_payment_fee_charged,4,1,96,-0.00023651123046875,0.9997635167361075,"[{""token"":""4"",""logprob"":-0.00023651123046875}]",4 96
gpt-5.6-luna,banking-316,card_arrival,card_delivery_estimate,i,0,99,-8.0108642578125e-05,0.9999198945660335,"[{""token"":""i"",""logprob"":-8.0108642578125e-05}]",i 99
gpt-5.6-luna,banking-439,direct_debit_payment_not_recognised,extra_charge_on_statement,d,0,55,-0.003681182861328125,0.9963255843859296,"[{""token"":""d"",""logprob"":-0.003681182861328125}]",d 55
gpt-5.6-luna,banking-701,transfer_timing,transfer_timing,b,1,78,0.0,1.0,"[{""token"":""b"",""logprob"":0.0}]",b 78
gpt-5.6-luna,banking-089,direct_debit_payment_not_recognised,request_refund,$,0,78,0.0,1.0,"[{""token"":""$"",""logprob"":0.0}]",$ 78
gpt-5.6-luna,banking-496,fiat_currency_support,fiat_currency_support,c,1,72,-0.00011444091796875,0.9998855656301433,"[{""token"":""c"",""logprob"":-0.00011444091796875}]",c 72
gpt-5.6-luna,banking-284,balance_not_updated_after_cheque_or_cash_deposit,top_up_by_cash_or_cheque,2,0,96,-0.00145721435546875,0.9985438468658319,"[{""token"":""2"",""logprob"":-0.00145721435546875}]",2 96
gpt-5.6-luna,banking-015,atm_support,atm_support,Z,1,99,3.814697265625e-06,1.0000038147045416,"[{""token"":""Z"",""logprob"":3.814697265625e-06}]",Z 99
gpt-5.6-luna,banking-490,failed_transfer,failed_transfer,m,1,85,-0.00034332275390625,0.9996567361746064,"[{""token"":""m"",""logprob"":-0.00034332275390625}]",m 85
gpt-5.6-luna,banking-420,declined_card_payment,declined_card_payment,F,1,55,-0.06122589111328125,0.9406107401687659,"[{""token"":""F"",""logprob"":-0.06122589111328125},{""token"":""k"",""logprob"":-2.8237152099609375}]",F 55
gpt-5.6-luna,banking-129,lost_or_stolen_card,lost_or_stolen_card,i,1,99,-3.814697265625e-06,0.9999961853100103,"[{""token"":""i"",""logprob"":-3.814697265625e-06}]",i 99
gpt-5.6-luna,banking-214,verify_top_up,verify_top_up,N,1,95,0.0,1.0,"[{""token"":""N"",""logprob"":0.0}]",N 95
gpt-5.6-luna,banking-445,disposable_card_limits,disposable_card_limits,c,1,98,0.0,1.0,"[{""token"":""c"",""logprob"":0.0}]",c 98
gpt-5.6-luna,banking-105,exchange_via_app,exchange_rate,5,0,55,-0.02582550048828125,0.9745051254412899,"[{""token"":""5"",""logprob"":-0.02582550048828125},{""token"":""s"",""logprob"":-3.80474853515625}]",5 55
gpt-5.6-luna,banking-477,extra_charge_on_statement,extra_charge_on_statement,R,1,85,0.0,1.0,"[{""token"":""R"",""logprob"":0.0}]",R 85
gpt-5.6-luna,banking-114,fiat_currency_support,fiat_currency_support,w,1,96,0.0,1.0,"[{""token"":""w"",""logprob"":0.0}]",w 96
gpt-5.6-luna,banking-009,age_limit,age_limit,>,1,96,-1.52587890625e-05,0.9999847413273523,"[{""token"":"">"",""logprob"":-1.52587890625e-05}]",> 96
gpt-5.6-luna,banking-213,verify_source_of_funds,verify_source_of_funds,p,1,55,0.0,1.0,"[{""token"":""p"",""logprob"":0.0}]",p 55
gpt-5.6-luna,banking-680,transfer_fee_charged,transfer_fee_charged,2,1,98,-3.814697265625e-06,0.9999961853100103,"[{""token"":""2"",""logprob"":-3.814697265625e-06}]",2 98
gpt-5.6-luna,banking-530,lost_or_stolen_card,lost_or_stolen_card,e,1,99,0.0,1.0,"[{""token"":""e"",""logprob"":0.0}]",e 99
gpt-5.6-luna,banking-139,pending_card_payment,pending_card_payment,i,1,98,0.0,1.0,"[{""token"":""i"",""logprob"":0.0}]",i 98
gpt-5.6-luna,banking-120,get_physical_card,passcode_forgotten,G,0,92,-0.0514984130859375,0.9498051572201642,"[{""token"":""G"",""logprob"":-0.0514984130859375},{""token"":""8"",""logprob"":-2.993671417236328}]",G 92
gpt-5.6-luna,banking-744,visa_or_mastercard,visa_or_mastercard,+,1,99,0.0,1.0,"[{""token"":""+"",""logprob"":0.0}]",+ 99
gpt-5.6-luna,banking-058,card_swallowed,card_swallowed,-,1,98,-7.62939453125e-06,0.9999923706345725,"[{""token"":""-"",""logprob"":-7.62939453125e-06}]",- 98
gpt-5.6-luna,banking-596,request_refund,request_refund,8,1,85,0.0,1.0,"[{""token"":""8"",""logprob"":0.0}]",8 85
gpt-5.6-luna,banking-648,top_up_failed,top_up_failed,i,1,96,0.0,1.0,"[{""token"":""i"",""logprob"":0.0}]",i 96
gpt-5.6-luna,banking-599,request_refund,request_refund,i,1,96,0.0,1.0,"[{""token"":""i"",""logprob"":0.0}]",i 96
gpt-5.6-luna,banking-582,pin_blocked,pin_blocked,9,1,99,0.0,1.0,"[{""token"":""9"",""logprob"":0.0}]",9 99
gpt-5.6-luna,banking-447,disposable_card_limits,disposable_card_limits,Y,1,98,0.0,1.0,"[{""token"":""Y"",""logprob"":0.0}]",Y 98
gpt-5.6-luna,banking-734,verify_top_up,verify_top_up,9,1,99,0.0,1.0,"[{""token"":""9"",""logprob"":0.0}]",9 99
gpt-5.6-luna,banking-527,lost_or_stolen_card,lost_or_stolen_card,U,1,95,0.0,1.0,"[{""token"":""U"",""logprob"":0.0}]",U 95
gpt-5.6-luna,banking-080,declined_card_payment,declined_card_payment,n,1,92,-2.6702880859375e-05,0.9999732974756593,"[{""token"":""n"",""logprob"":-2.6702880859375e-05}]",n 92
gpt-5.6-luna,banking-713,unable_to_verify_identity,why_verify_identity,O,0,85,-8.392333984375e-05,0.9999160801816213,"[{""token"":""O"",""logprob"":-8.392333984375e-05}]",O 85
gpt-5.6-luna,banking-169,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,2,1,96,-7.62939453125e-06,0.9999923706345725,"[{""token"":""2"",""logprob"":-7.62939453125e-06}]",2 96
gpt-5.6-luna,banking-660,top_up_reverted,top_up_reverted,&,1,96,-7.62939453125e-06,0.9999923706345725,"[{""token"":""&"",""logprob"":-7.62939453125e-06}]",& 96
gpt-5.6-luna,banking-087,declined_transfer,declined_transfer,t,1,96,0.0,1.0,"[{""token"":""t"",""logprob"":0.0}]",t 96
gpt-5.6-luna,banking-342,card_not_working,card_not_working,*,1,85,0.0,1.0,"[{""token"":""*"",""logprob"":0.0}]",* 85
gpt-5.6-luna,banking-677,transaction_charged_twice,transaction_charged_twice,W,1,99,0.0,1.0,"[{""token"":""W"",""logprob"":0.0}]",W 99
gpt-5.6-luna,banking-095,edit_personal_details,edit_personal_details,V,1,99,0.0,1.0,"[{""token"":""V"",""logprob"":0.0}]",V 99
gpt-5.6-luna,banking-693,transfer_into_account,transfer_into_account,$,1,92,0.0,1.0,"[{""token"":""$"",""logprob"":0.0}]",$ 92
gpt-5.6-luna,banking-388,change_pin,change_pin,g,1,96,-0.0149383544921875,0.9851726692006658,"[{""token"":""g"",""logprob"":-0.0149383544921875}]",g 96
gpt-5.6-luna,banking-104,exchange_via_app,exchange_via_app,N,1,92,0.0,1.0,"[{""token"":""N"",""logprob"":0.0}]",N 92
gpt-5.6-luna,banking-520,getting_virtual_card,getting_virtual_card,s,1,92,-0.04163360595703125,0.9592211691174729,"[{""token"":""s"",""logprob"":-0.04163360595703125},{""token"":""q"",""logprob"":-3.2650413513183594}]",s 92
gpt-5.6-luna,banking-481,extra_charge_on_statement,extra_charge_on_statement,w,1,55,0.0,1.0,"[{""token"":""w"",""logprob"":0.0}]",w 55
gpt-5.6-luna,banking-146,pending_top_up,pending_top_up,?,1,98,0.0,1.0,"[{""token"":""?"",""logprob"":0.0}]",? 98
gpt-5.6-luna,banking-033,card_about_to_expire,card_about_to_expire,0,1,99,-3.814697265625e-06,0.9999961853100103,"[{""token"":""0"",""logprob"":-3.814697265625e-06}]",0 99
gpt-5.6-luna,banking-663,top_up_reverted,top_up_reverted,-,1,96,-7.62939453125e-06,0.9999923706345725,"[{""token"":""-"",""logprob"":-7.62939453125e-06}]",- 96
gpt-5.6-luna,banking-375,cash_withdrawal_charge,cash_withdrawal_charge,e,1,99,0.0,1.0,"[{""token"":""e"",""logprob"":0.0}]",e 99
gpt-5.6-luna,banking-503,get_disposable_virtual_card,get_disposable_virtual_card,C,1,99,0.0,1.0,"[{""token"":""C"",""logprob"":0.0}]",C 99
gpt-5.6-luna,banking-196,transfer_into_account,transfer_into_account,o,1,98,0.0,1.0,"[{""token"":""o"",""logprob"":0.0}]",o 98
gpt-5.6-luna,banking-118,get_physical_card,change_pin,8,0,55,-0.3519783020019531,0.7032953819126084,"[{""token"":""8"",""logprob"":-0.3519783020019531},{""token"":""1"",""logprob"":-1.2150230407714844}]",8 55
gpt-5.6-luna,banking-649,top_up_failed,top_up_failed,7,1,85,0.0,1.0,"[{""token"":""7"",""logprob"":0.0}]",7 85
gpt-5.6-luna,banking-381,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,p,1,58,-0.03684234619140625,0.9638280745386234,"[{""token"":""p"",""logprob"":-0.03684234619140625},{""token"":""j"",""logprob"":-3.399158477783203}]",p 58
gpt-5.6-luna,banking-426,declined_cash_withdrawal,declined_cash_withdrawal,I,1,98,0.0,1.0,"[{""token"":""I"",""logprob"":0.0}]",I 98
gpt-5.6-luna,banking-640,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,U,1,98,-7.62939453125e-06,0.9999923706345725,"[{""token"":""U"",""logprob"":-7.62939453125e-06}]",U 98
gpt-5.6-luna,banking-117,get_disposable_virtual_card,get_disposable_virtual_card,A,1,95,-0.000141143798828125,0.9998588661614892,"[{""token"":""A"",""logprob"":-0.000141143798828125}]",A 95
gpt-5.6-luna,banking-733,verify_top_up,verify_top_up,a,1,55,-3.814697265625e-05,0.9999618537549303,"[{""token"":""a"",""logprob"":-3.814697265625e-05}]",a 55
gpt-5.6-luna,banking-509,get_physical_card,change_pin,5,0,96,-0.006683349609375,0.9933389343002694,"[{""token"":""5"",""logprob"":-0.006683349609375}]",5 96
gpt-5.6-luna,banking-592,receiving_money,transfer_into_account,W,0,78,-0.0077972412109375,0.9922330784199774,"[{""token"":""W"",""logprob"":-0.0077972412109375}]",W 78
gpt-5.6-luna,banking-112,fiat_currency_support,fiat_currency_support,t,1,98,0.0,1.0,"[{""token"":""t"",""logprob"":0.0}]",t 98
gpt-5.6-luna,banking-673,transaction_charged_twice,transaction_charged_twice,N,1,98,0.0,1.0,"[{""token"":""N"",""logprob"":0.0}]",N 98
gpt-5.6-luna,banking-255,apple_pay_or_google_pay,apple_pay_or_google_pay,O,1,98,-0.000423431396484375,0.9995766582379376,"[{""token"":""O"",""logprob"":-0.000423431396484375}]",O 98
gpt-5.6-luna,banking-683,transfer_fee_charged,extra_charge_on_statement,+,0,85,-0.001308441162109375,0.9986924144738042,"[{""token"":""+"",""logprob"":-0.001308441162109375}]",+ 85
gpt-5.6-luna,banking-149,pending_transfer,transfer_not_received_by_recipient,Y,0,85,-1.0899238586425781,0.33624209466158517,"[{""token"":""Y"",""logprob"":-1.0899238586425781},{""token"":""s"",""logprob"":-1.0984268188476562},{""token"":""?"",""logprob"":-1.1295051574707031}]",Y 85
gpt-5.6-luna,banking-222,visa_or_mastercard,visa_or_mastercard,d,1,99,0.0,1.0,"[{""token"":""d"",""logprob"":0.0}]",d 99
gpt-5.6-luna,banking-456,exchange_charge,exchange_charge,g,1,96,3.814697265625e-06,1.0000038147045416,"[{""token"":""g"",""logprob"":3.814697265625e-06}]",g 96
gpt-5.6-luna,banking-598,request_refund,request_refund,F,1,95,0.0,1.0,"[{""token"":""F"",""logprob"":0.0}]",F 95
gpt-5.6-luna,banking-453,edit_personal_details,edit_personal_details,K,1,98,-3.814697265625e-06,0.9999961853100103,"[{""token"":""K"",""logprob"":-3.814697265625e-06}]",K 98
gpt-5.6-luna,banking-022,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,E,1,92,0.0,1.0,"[{""token"":""E"",""logprob"":0.0}]",E 92
gpt-5.6-luna,banking-644,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,F,1,96,-3.814697265625e-06,0.9999961853100103,"[{""token"":""F"",""logprob"":-3.814697265625e-06}]",F 96
gpt-5.6-luna,banking-468,exchange_rate,exchange_rate,9,1,95,0.0,1.0,"[{""token"":""9"",""logprob"":0.0}]",9 95
gpt-5.6-luna,banking-252,age_limit,age_limit,q,1,99,-3.814697265625e-06,0.9999961853100103,"[{""token"":""q"",""logprob"":-3.814697265625e-06}]",q 99
gpt-5.6-luna,banking-405,contactless_not_working,contactless_not_working,q,1,99,0.0,1.0,"[{""token"":""q"",""logprob"":0.0}]",q 99
gpt-5.6-luna,banking-175,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,b,1,96,0.0,1.0,"[{""token"":""b"",""logprob"":0.0}]",b 96
gpt-5.6-luna,banking-108,extra_charge_on_statement,extra_charge_on_statement,Y,1,55,0.0,1.0,"[{""token"":""Y"",""logprob"":0.0}]",Y 55
gpt-5.6-luna,banking-574,pending_top_up,pending_top_up,m,1,85,0.0,1.0,"[{""token"":""m"",""logprob"":0.0}]",m 85
gpt-5.6-luna,banking-148,pending_transfer,pending_transfer,j,1,96,0.0,1.0,"[{""token"":""j"",""logprob"":0.0}]",j 96
gpt-5.6-luna,banking-376,cash_withdrawal_charge,cash_withdrawal_charge,&,1,96,0.0,1.0,"[{""token"":""&"",""logprob"":0.0}]",& 96
gpt-5.6-luna,banking-726,verify_source_of_funds,verify_source_of_funds,V,1,99,3.814697265625e-06,1.0000038147045416,"[{""token"":""V"",""logprob"":3.814697265625e-06}]",V 99
gpt-5.6-luna,banking-249,age_limit,age_limit,A,1,99,0.0,1.0,"[{""token"":""A"",""logprob"":0.0}]",A 99
gpt-5.6-luna,banking-617,terminate_account,terminate_account,9,1,99,0.0,1.0,"[{""token"":""9"",""logprob"":0.0}]",9 99
gpt-5.6-luna,banking-557,pending_card_payment,declined_card_payment,7,0,72,0.0,1.0,"[{""token"":""7"",""logprob"":0.0}]",7 72
gpt-5.6-luna,banking-159,request_refund,request_refund,D,1,70,0.0,1.0,"[{""token"":""D"",""logprob"":0.0}]",D 70
gpt-5.6-luna,banking-385,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,4,1,98,0.0,1.0,"[{""token"":""4"",""logprob"":0.0}]",4 98
gpt-5.6-luna,banking-587,pin_blocked,pin_blocked,/,1,99,-0.00014495849609375,0.9998550520098813,"[{""token"":""/"",""logprob"":-0.00014495849609375}]",/ 99
gpt-5.6-luna,banking-123,getting_spare_card,getting_spare_card,l,1,92,0.0,1.0,"[{""token"":""l"",""logprob"":0.0}]",l 92
gpt-5.6-luna,banking-377,cash_withdrawal_charge,cash_withdrawal_charge,v,1,98,0.0,1.0,"[{""token"":""v"",""logprob"":0.0}]",v 98
gpt-5.6-luna,banking-090,direct_debit_payment_not_recognised,direct_debit_payment_not_recognised,W,1,99,0.0,1.0,"[{""token"":""W"",""logprob"":0.0}]",W 99
gpt-5.6-luna,banking-358,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,b,1,96,0.0,1.0,"[{""token"":""b"",""logprob"":0.0}]",b 96
gpt-5.6-luna,banking-432,declined_transfer,declined_transfer,&,1,98,0.0,1.0,"[{""token"":""&"",""logprob"":0.0}]",& 98
gpt-5.6-luna,banking-731,verify_top_up,verify_top_up,V,1,98,0.0,1.0,"[{""token"":""V"",""logprob"":0.0}]",V 98
gpt-5.6-luna,banking-166,terminate_account,terminate_account,l,1,99,0.0,1.0,"[{""token"":""l"",""logprob"":0.0}]",l 99
gpt-5.6-luna,banking-282,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,Y,1,99,0.0,1.0,"[{""token"":""Y"",""logprob"":0.0}]",Y 99
gpt-5.6-luna,banking-416,declined_card_payment,card_not_working,3,0,96,-0.00652313232421875,0.9934980971175398,"[{""token"":""3"",""logprob"":-0.00652313232421875}]",3 96
gpt-5.6-luna,banking-425,declined_cash_withdrawal,declined_cash_withdrawal,H,1,96,-4.9591064453125e-05,0.9999504101651634,"[{""token"":""H"",""logprob"":-4.9591064453125e-05}]",H 96
gpt-5.6-luna,banking-473,exchange_via_app,exchange_rate,C,0,85,-0.6187705993652344,0.5386061935259534,"[{""token"":""C"",""logprob"":-0.6187705993652344},{""token"":""A"",""logprob"":-0.7735214233398438}]",C 85
gpt-5.6-luna,banking-517,getting_spare_card,getting_spare_card,&,1,96,0.0,1.0,"[{""token"":""&"",""logprob"":0.0}]",& 96
gpt-5.6-luna,banking-522,getting_virtual_card,getting_virtual_card,j,1,95,0.0,1.0,"[{""token"":""j"",""logprob"":0.0}]",j 95
gpt-5.6-luna,banking-291,beneficiary_not_allowed,exchange_via_app,1,0,65,-3.0517578125e-05,0.9999694828875315,"[{""token"":""1"",""logprob"":-3.0517578125e-05}]",1 65
gpt-5.6-luna,banking-475,exchange_via_app,exchange_via_app,F,1,98,-1.52587890625e-05,0.9999847413273523,"[{""token"":""F"",""logprob"":-1.52587890625e-05}]",F 98
gpt-5.6-luna,banking-103,exchange_via_app,exchange_via_app,c,1,85,-0.002288818359375,0.9977137989881076,"[{""token"":""c"",""logprob"":-0.002288818359375}]",c 85
gpt-5.6-luna,banking-486,failed_transfer,declined_transfer,N,0,90,-3.814697265625e-05,0.9999618537549303,"[{""token"":""N"",""logprob"":-3.814697265625e-05}]",N 90
gpt-5.6-luna,banking-059,card_swallowed,card_swallowed,+,1,96,0.0,1.0,"[{""token"":""+"",""logprob"":0.0}]",+ 96
gpt-5.6-luna,banking-020,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,P,1,88,0.0,1.0,"[{""token"":""P"",""logprob"":0.0}]",P 88
gpt-5.6-luna,banking-174,top_up_by_card_charge,top_up_by_card_charge,<,1,95,-7.62939453125e-06,0.9999923706345725,"[{""token"":""<"",""logprob"":-7.62939453125e-06}]",< 95
gpt-5.6-luna,banking-052,card_payment_not_recognised,card_payment_not_recognised,H,1,70,-3.4332275390625e-05,0.9999656683139552,"[{""token"":""H"",""logprob"":-3.4332275390625e-05}]",H 70
gpt-5.6-luna,banking-194,transfer_fee_charged,transfer_not_received_by_recipient,?,0,72,-0.00695037841796875,0.9930737195996722,"[{""token"":""?"",""logprob"":-0.00695037841796875}]",? 72
gpt-5.6-luna,banking-519,getting_virtual_card,getting_virtual_card,C,1,96,0.0,1.0,"[{""token"":""C"",""logprob"":0.0}]",C 96
