model_key,model_requested,model_returned,id,gold,prediction,correct,confidence,reported_confidence,input_tokens,output_tokens,reasoning_tokens,cost,latency_s,generation_id,provider
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-032,card_about_to_expire,card_about_to_expire,1,1.0,1.0,485,17,0,0.005643,2.7641224500002863,gen-1789699143-WHNaa04W8o2mlIsMNj04,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-044,card_linking,card_linking,1,0.86,0.86,488,99,82,0.0097317,3.5105707660004555,gen-1789699138-iemInIuc33Elljb4iiB9,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-047,card_not_working,card_not_working,1,0.99,0.99,485,16,0,0.0055935,1.6743864039999607,gen-1789699131-QGXoy0PMzLmZNfnfvwPp,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-055,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,1,1.0,1.0,482,17,0,0.0056133,1.3003981769979873,gen-1789699142-BsRXHevySs8LfNiPMh9m,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-063,cash_withdrawal_charge,cash_withdrawal_charge,1,1.0,1.0,542,17,0,0.0062073,1.6254428770007507,gen-1789699138-rnlWHYetD3pmswglSQlS,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-098,exchange_charge,exchange_charge,1,0.91,0.91,489,63,47,0.0079596,3.0524571499991,gen-1789699134-Up62HRhfsAUWhsN0Zn3s,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-105,exchange_via_app,exchange_via_app,1,0.88,0.88,485,53,35,0.007425,2.6056016119982814,gen-1789699131-qZCCn9rrq6KckTMohoZz,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-111,failed_transfer,failed_transfer,1,0.83,0.83,490,32,16,0.006435,1.924867189998622,gen-1789699131-4vLO7z8OsY40gs4pZRkR,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-120,get_physical_card,change_pin,0,0.94,0.94,479,47,31,0.0070686,2.2776360690004367,gen-1789699149-IZOTfp2qYyu0maJB8Cdg,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-122,getting_spare_card,getting_spare_card,1,0.99,0.99,481,16,0,0.0055539,1.7302031580002222,gen-1789699149-cSmOqra8CdF27N1Px2hY,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-136,passcode_forgotten,passcode_forgotten,1,0.99,0.99,486,17,0,0.0056529,3.750008082999557,gen-1789699144-ZMgf81nB6Ha8OHoVxdKd,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-153,pin_blocked,pin_blocked,1,0.92,0.92,479,15,0,0.0054846,1.494653166999342,gen-1789699145-uivBRHB1Aafq0QnOMPC8,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-157,request_refund,request_refund,1,0.96,0.96,484,15,0,0.0055341,1.7853753679992224,gen-1789699143-3F77E0KEX6oQbBoY2lXc,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-171,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,1,0.91,0.91,483,80,60,0.0087417,3.079598969001381,gen-1789699141-6dKPTiFnJ0y1LSM0ICsa,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-172,top_up_by_card_charge,top_up_by_card_charge,1,0.87,0.87,480,17,0,0.0055935,1.2086159240025154,gen-1789699142-nLNWsE0YT1S0Us6Nyxyn,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-177,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,1,1.0,1.0,483,19,0,0.0057222,2.4112328840019472,gen-1789699140-P7hEGMw63eulUEfmr8pp,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-178,top_up_failed,top_up_failed,1,0.98,0.98,483,15,0,0.0055242,1.5089570540003479,gen-1789699141-wQQefgxKsN2R9nUmfVS6,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-181,top_up_limits,top_up_limits,1,1.0,1.0,482,15,0,0.0055143,2.140610866001225,gen-1789699141-Tvu0cIAJouU4mfEpSqrz,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-186,top_up_reverted,top_up_reverted,1,0.81,0.81,480,34,16,0.006435,1.7297440119982639,gen-1789699139-DrMSUJDOVcdLokvXoPcL,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-190,transaction_charged_twice,transaction_charged_twice,1,0.99,0.99,487,18,0,0.0057123,1.60865413600186,gen-1789699140-z4O2N7KtwoTlGevnR28s,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-193,transfer_fee_charged,transfer_fee_charged,1,0.98,0.98,480,17,0,0.0055935,1.3845464249970973,gen-1789699137-gGm87FJR7mIDzSowYRJF,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-200,transfer_not_received_by_recipient,pending_card_payment,0,0.66,0.66,484,55,38,0.0075141,4.502195369997935,gen-1789699136-9Wb93kHnBKZ7S6hAb5C9,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-218,virtual_card_not_working,virtual_card_not_working,1,1.0,1.0,480,17,0,0.0055935,1.5718220160015335,gen-1789699134-v8VECm4VWPbwm2sJafWr,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-229,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,1,0.98,0.98,486,20,0,0.0058014,1.6763156490014808,gen-1789699132-c2Wuhe69SisPkpHu49jf,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-233,Refund_not_showing_up,Refund_not_showing_up,1,0.99,0.99,484,17,0,0.0056331,1.527970394003205,gen-1789699079-zwWgYBwDDuvkdzqHupYd,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-252,age_limit,age_limit,1,1.0,1.0,487,14,0,0.0055143,1.3407374830021581,gen-1789699144-eIQ2Sw6vqId6XdOiRQsD,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-266,atm_support,atm_support,1,1.0,1.0,479,14,0,0.0054351,1.5261268759968516,gen-1789699131-QJvsYUyYwxp8y1FECV3Y,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-270,automatic_top_up,automatic_top_up,1,0.98,0.98,480,15,0,0.0054945,1.8131427619991882,gen-1789699148-4HndhSbFOnjHuCyECTIU,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-276,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,1,0.99,0.99,484,18,0,0.0056826,1.5001536929994472,gen-1789699148-pqXGrJq48Z2MnuunTzAj,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-283,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,1,0.99,0.99,496,22,0,0.0059994,1.6576082179999503,gen-1789699146-2yV2iurldRqSO94q0CwA,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-297,cancel_transfer,cancel_transfer,1,0.78,0.78,481,64,48,0.0079299,2.6238095560001966,gen-1789699145-0nsORUcg6iKRO7Fja8cA,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-314,card_acceptance,card_acceptance,1,0.99,0.99,480,15,0,0.0054945,1.274221984000178,gen-1789699146-3CYCAesiup9HDuUd1Tsa,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-322,card_arrival,card_arrival,1,0.78,0.78,484,15,0,0.0055341,2.5809997169999406,gen-1789699139-TkHuKqQtXp6HKgO8FtVD,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-325,card_delivery_estimate,card_delivery_estimate,1,0.94,0.94,483,16,0,0.0055737,1.7376413220008544,gen-1789699144-zrYguwukhvqnj54nRFjv,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-344,card_payment_fee_charged,card_payment_fee_charged,1,0.95,0.95,516,18,0,0.0059994,2.685392553998099,gen-1789699134-KYETJnTx2ZRVq03g9meh,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-351,card_payment_not_recognised,card_payment_not_recognised,1,0.99,0.99,480,18,0,0.005643,1.7022234309988562,gen-1789699142-Cb19oIVl2dMXVWqyl6xP,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-367,card_swallowed,card_swallowed,1,1.0,1.0,483,15,0,0.0055242,1.485093909999705,gen-1789699131-s6w9c8XWrvhX4ZlVT9z1,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-385,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,1,0.94,0.94,495,43,21,0.007029,2.842787503999716,gen-1789699141-GvmjdNdRZZBRU4zUbgaH,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-387,change_pin,change_pin,1,1.0,1.0,483,14,0,0.0054747,2.534194187999674,gen-1789699140-Qm31kLujaIxbUTy2QlgS,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-393,compromised_card,compromised_card,1,0.98,0.98,488,16,0,0.0056232,1.6301893389972975,gen-1789699136-JViNJzS0MvXJw11wGsFL,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-406,contactless_not_working,contactless_not_working,1,0.99,0.99,498,17,0,0.0057717,1.6576052799973695,gen-1789699132-DYCph2QhPFHh65I2NB2Y,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-411,country_support,country_support,1,0.63,0.63,479,76,60,0.0085041,3.1537833959991985,gen-1789699138-Mme5jYaXbcWAZ1QGeJ9c,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-415,declined_card_payment,declined_card_payment,1,0.97,0.97,491,16,0,0.0056529,1.1414973080027266,gen-1789699137-vnyS1V6FehQszs62pzP2,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-426,declined_cash_withdrawal,declined_cash_withdrawal,1,0.99,0.99,499,18,0,0.0058311,2.462486266002088,gen-1789699132-IpSYzX9M79Ty2XteWcFi,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-428,declined_transfer,declined_card_payment,0,0.99,0.99,502,16,0,0.0057618,1.6542612679986632,gen-1789699136-ErowACQ6onkPaEPrL9Qn,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-440,direct_debit_payment_not_recognised,card_payment_not_recognised,0,0.96,0.96,495,18,0,0.0057915,1.480414745001326,gen-1789699133-aNXeS6h8rhCZ3lfNQhJV,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-446,disposable_card_limits,disposable_card_limits,1,0.96,0.96,481,47,29,0.0070884,2.6655374049987586,gen-1789699132-G4aQuqlzGvkAfj9GvrMR,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-454,edit_personal_details,edit_personal_details,1,0.99,0.99,478,16,0,0.0055242,1.4153716610017,gen-1789699135-63FDiB9K84PhUYTJCUDp,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-468,exchange_rate,exchange_rate,1,1.0,1.0,481,14,0,0.0054549,1.5066443479990994,gen-1789699135-ZiBRormtMm2DQC7wtr43,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-477,extra_charge_on_statement,extra_charge_on_statement,1,0.99,0.99,481,16,0,0.0055539,1.4956349480016797,gen-1789699132-eFXNLErR2YP4HqKpwiEp,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-491,fiat_currency_support,fiat_currency_support,1,0.94,0.94,479,44,26,0.0069201,1.952031906999764,gen-1789699131-qFP8JxdnyKfSgs7zY5xj,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-504,get_disposable_virtual_card,get_disposable_virtual_card,1,1.0,1.0,484,17,0,0.0056331,1.422813862998737,gen-1789699131-LqTDj27TEcnYvcfIlt9Y,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-522,getting_virtual_card,getting_virtual_card,1,0.94,0.94,478,15,0,0.0054747,1.4800148260001151,gen-1789699148-SZ01Vts6Uzz1IqicKauq,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-527,lost_or_stolen_card,lost_or_stolen_card,1,1.0,1.0,486,17,0,0.0056529,1.4688757139992958,gen-1789699148-iVfpgyEkE6bwH0jx5xGP,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-536,lost_or_stolen_phone,lost_or_stolen_phone,1,1.0,1.0,486,17,0,0.0056529,1.423905318002653,gen-1789699148-1cR0OO3FasI5m4tCBkUC,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-541,order_physical_card,get_physical_card,0,0.79,0.79,482,84,66,0.0089298,3.1119428560014057,gen-1789699146-FyqMpGgfJwDQ3TDm6LAp,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-555,pending_card_payment,pending_card_payment,1,1.0,1.0,487,15,0,0.0055638,1.7235131970010116,gen-1789699146-49tgMZFP0FlU6gRiEiYk,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-566,pending_cash_withdrawal,pending_cash_withdrawal,1,1.0,1.0,477,17,0,0.0055638,1.7586472740003956,gen-1789699142-zjKRn0UUznPglecBpO2P,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-573,pending_top_up,top_up_failed,0,0.67,0.67,483,48,31,0.0071577,2.281215417999192,gen-1789699146-IBlpD3jLQMQxfh9HbLBj,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-575,pending_transfer,pending_transfer,1,0.84,0.84,480,36,20,0.006534,1.9377066960005322,gen-1789699144-bDT1EYERlxYjDB6kG1C6,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-590,receiving_money,receiving_money,1,0.94,0.94,484,127,110,0.0110781,4.511255309000262,gen-1789699144-A4K1TpAfDg1LdeYy91yV,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-608,reverted_card_payment?,declined_card_payment,0,0.88,0.88,481,16,0,0.0055539,1.2026621910008544,gen-1789699143-lS9xeJaBSbboHZlyXOLC,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-616,supported_cards_and_currencies,supported_cards_and_currencies,1,1.0,1.0,483,17,0,0.0056232,1.8825858759992116,gen-1789699141-9pZioNQk3M0oDTI5JCAW,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-622,terminate_account,terminate_account,1,1.0,1.0,485,14,0,0.0054945,1.626508200999524,gen-1789699138-KgA1WyVE2NfdX57BFqHO,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-671,topping_up_by_card,topping_up_by_card,1,1.0,1.0,483,17,0,0.0056232,2.977684909998061,gen-1789699137-mdMKb9GbV11vG74AIauS,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-690,transfer_into_account,transfer_into_account,1,0.97,0.97,488,15,0,0.0055737,2.9751905140001327,gen-1789699136-BVN14gXbsjVQOmFdQK0x,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-707,transfer_timing,transfer_timing,1,0.98,0.98,479,15,0,0.0054846,1.363152623998758,gen-1789699136-2GAFYKEUcebP0fRxZnyL,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-710,unable_to_verify_identity,verify_my_identity,0,0.78,0.78,486,46,29,0.0070884,2.0584178949975467,gen-1789699136-3dHr31qchwRgnhjH3u65,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-716,verify_my_identity,verify_my_identity,1,0.98,0.98,482,15,0,0.0055143,3.245537635000801,gen-1789699134-Cxu1eY4WCNpKXthol1ZD,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-726,verify_source_of_funds,verify_source_of_funds,1,1.0,1.0,482,17,0,0.0056133,1.2696659680004814,gen-1789699135-RZ5mPTl3wB7CU6HJOJF2,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-729,verify_top_up,verify_top_up,1,0.98,0.98,480,15,0,0.0054945,1.465724298999703,gen-1789699133-lNQEtADMhYt72iT32oyD,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-746,visa_or_mastercard,supported_cards_and_currencies,0,0.78,0.78,484,63,44,0.0079101,3.0063591079997423,gen-1789699133-2Di17SVfWhtA9KnKiKIj,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-752,why_verify_identity,why_verify_identity,1,0.99,0.99,481,15,0,0.0055044,1.3410127829993144,gen-1789699131-p74xmraGBX9iHweTZt94,
astra,openai/gpt-6-astra,openai/gpt-6-astra,banking-761,wrong_amount_of_cash_received,wrong_amount_of_cash_received,1,1.0,1.0,481,17,0,0.0056034,1.7084271649982838,gen-1789699132-PxrEoRyqF0adjI5jzUNw,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-006,activate_my_card,activate_my_card,1,0.98,0.98,868,20,0,0.0047916,3.0499519940021855,gen-1789699161-8dssQJwMKFvxsJETxEN5,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-010,apple_pay_or_google_pay,top_up_failed,0,0.48,0.48,876,20,0,0.0048312,1.9900690779977595,gen-1789699170-VVkzJEIHtogrSxIbq2YD,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-027,beneficiary_not_allowed,beneficiary_not_allowed,1,0.58,0.58,868,25,0,0.00491535,1.940248098999291,gen-1789699171-drDeJu5Z0t1BOsMuizaO,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-032,card_about_to_expire,card_about_to_expire,1,0.95,0.95,869,22,0,0.00484605,2.120580343002075,gen-1789699172-GxyKItdqVRjXYnfidlAq,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-044,card_linking,card_linking,1,0.62,0.62,870,18,0,0.004752,2.394082665003225,gen-1789699166-9FDqJ4aMK0bVr2yGANUb,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-047,card_not_working,card_not_working,1,0.88,0.88,871,19,0,0.0047817,3.2392260910019104,gen-1789699165-uOcOsoAI1YWC2gNLIjFI,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-055,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,1,0.96,0.96,871,29,0,0.0050292,2.046817384998576,gen-1789699166-9P4ODk9mZfJwQI50iFtV,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-063,cash_withdrawal_charge,cash_withdrawal_charge,1,0.97,0.97,955,25,0,0.005346,3.6978144309978234,gen-1789699156-CE0yjBA8659P1hqNasXe,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-098,exchange_charge,exchange_charge,1,0.7,0.7,877,20,0,0.00483615,2.90092753999852,gen-1789699156-WDacAh7FuJsy3mOj2bgX,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-105,exchange_via_app,fiat_currency_support,0,0.52,0.52,870,22,0,0.004851,3.312059315001534,gen-1789699159-267xrrsi73gOKz5SGe8q,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-111,failed_transfer,failed_transfer,1,0.68,0.68,880,20,0,0.004851,2.9775497959999484,gen-1789699156-2DTbrKgg5orqin3iELoC,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-120,get_physical_card,change_pin,0,0.42,0.42,865,18,0,0.00472725,2.794204282999999,gen-1789699156-Boqx40b1QvAiYNYcvakm,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-122,getting_spare_card,getting_spare_card,1,0.88,0.88,863,21,0,0.0047916,2.357146116999502,gen-1789699159-KVoQupw4mYBi32lqmspZ,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-136,passcode_forgotten,passcode_forgotten,1,0.88,0.88,869,22,0,0.00484605,3.120565950997843,gen-1789699176-WibwUHb4DRI7VyoEYrag,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-153,pin_blocked,pin_blocked,1,0.8,0.8,865,20,0,0.00477675,2.5013558589998866,gen-1789699176-GeP5ZKGghbmhyvNHkc0h,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-157,request_refund,request_refund,1,0.62,0.62,872,18,0,0.0047619,1.9694652219986892,gen-1789699161-vaRSjE2LMCza1DLr1uDq,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-171,top_up_by_bank_transfer_charge,transfer_fee_charged,0,0.62,0.62,870,23,0,0.00487575,2.448072510000202,gen-1789699171-ZCsx2DS3oJ6YW1wL2nfN,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-172,top_up_by_card_charge,top_up_by_card_charge,1,0.45,0.45,863,24,0,0.00486585,2.3109009920008248,gen-1789699170-dGPE2yJFTelhbFj5cwJP,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-177,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,1,0.96,0.96,868,28,0,0.0049896,2.1456077129987534,gen-1789699168-Ctyj7lVGEdkkt6IreEgI,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-178,top_up_failed,top_up_failed,1,0.8,0.8,867,20,0,0.00478665,2.8168608089981717,gen-1789699161-QUXIbzfiXzZqx03ipN2S,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-181,top_up_limits,top_up_limits,1,0.98,0.98,867,20,0,0.00478665,2.0760645649970684,gen-1789699165-0Edm0gJRTqfsJwAGfDVL,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-186,top_up_reverted,top_up_reverted,1,0.66,0.66,864,21,0,0.00479655,2.312058908999461,gen-1789699169-7mw3WBhUwKmtIDfgATC3,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-190,transaction_charged_twice,transaction_charged_twice,1,0.96,0.96,872,23,0,0.00488565,2.1836587539983157,gen-1789699167-n7cgURisYk566FORPWcc,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-193,transfer_fee_charged,transfer_fee_charged,1,0.96,0.96,867,23,0,0.0048609,2.827421415997378,gen-1789699164-gv8r9gmXzphbqmEdN3Lc,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-200,transfer_not_received_by_recipient,pending_transfer,0,0.4,0.4,870,20,0,0.0048015,2.0399874320028175,gen-1789699163-ujxr3uL7JArtArfUQDkA,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-218,virtual_card_not_working,virtual_card_not_working,1,0.97,0.97,862,23,0,0.00483615,2.9520745189984154,gen-1789699160-6jzkekQBZerbplmHNrSS,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-229,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,1,0.92,0.92,877,35,0,0.0052074,2.9414594280024176,gen-1789699159-7W6bavA7svUvDa8KjFMp,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-233,Refund_not_showing_up,Refund_not_showing_up,1,0.93,0.93,872,24,0,0.0049104,2.9310099559988885,gen-1789699081-fmBjs6g0hKMASKuJhAuX,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-252,age_limit,age_limit,1,0.98,0.98,868,18,0,0.0047421,5.789105866002501,gen-1789699166-x26K8m06q7SA6C79pbkO,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-266,atm_support,atm_support,1,0.72,0.72,864,18,0,0.0047223,4.120903252001881,gen-1789699167-ndz3VupmQvdNcGLkBG1P,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-270,automatic_top_up,top_up_limits,0,0.62,0.62,866,20,0,0.0047817,2.029964889999974,gen-1789699177-zw3Wc89dcYdi4NqHiv5z,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-276,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,1,0.97,0.97,871,30,0,0.00505395,2.7797296389981057,gen-1789699166-1X9Cf02yWGD9I6UMpc4J,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-283,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,1,0.95,0.95,888,36,0,0.0052866,2.4228400819993112,gen-1789699164-hshAWCUjefkbQygmr5Hi,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-297,cancel_transfer,request_refund,0,0.61,0.61,867,18,0,0.00473715,2.306895274999988,gen-1789699168-bebN9PPbST1SnCAqJUuc,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-314,card_acceptance,card_acceptance,1,0.7,0.7,861,20,0,0.00475695,2.3073210410002503,gen-1789699162-pgZjagPU07nFCWyzIMG0,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-322,card_arrival,card_delivery_estimate,0,0.88,0.88,868,23,0,0.00486585,2.226623164002376,gen-1789699173-XdFbyXgar9lR7kSTgVrt,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-325,card_delivery_estimate,card_delivery_estimate,1,0.68,0.68,868,23,0,0.00486585,2.084933316000388,gen-1789699161-ui96yok2DMWLKd74q1hu,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-344,card_payment_fee_charged,card_payment_fee_charged,1,0.62,0.62,912,24,0,0.0051084,1.9895058459987922,gen-1789699159-6KWEheqYXqVQSXPlWPsS,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-351,card_payment_not_recognised,card_payment_not_recognised,1,0.95,0.95,866,24,0,0.0048807,2.2871527509996668,gen-1789699171-6mkclrDa1M4JbqPSJ9sX,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-367,card_swallowed,card_swallowed,1,0.98,0.98,869,20,0,0.00479655,2.350087556998915,gen-1789699169-X2lOGieRZHDTK95UDyfu,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-385,cash_withdrawal_not_recognised,cash_withdrawal_not_recognised,1,0.66,0.66,885,28,0,0.00507375,3.174593186002312,gen-1789699167-djTpeUMuKOprAmKsYyWU,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-387,change_pin,change_pin,1,0.98,0.98,866,18,0,0.0047322,2.2324319489998743,gen-1789699166-6qwFPV4CBXSZo3QX3g4l,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-393,compromised_card,compromised_card,1,0.88,0.88,871,19,0,0.0047817,2.1181047210011457,gen-1789699167-FEcdxKgX2Z7IglESdGg3,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-406,contactless_not_working,contactless_not_working,1,0.95,0.95,891,21,0,0.0049302,2.637944194000738,gen-1789699164-1H7MuOT0IIIvJtW5gXqw,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-411,country_support,country_support,1,0.52,0.52,862,17,0,0.00468765,2.7771851270008483,gen-1789699156-0N1TcPjPu57gg1wrfFDa,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-415,declined_card_payment,declined_card_payment,1,0.88,0.88,877,21,0,0.0048609,2.9508901730005164,gen-1789699156-F0rwUCtjML8g4wb7oljQ,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-426,declined_cash_withdrawal,declined_cash_withdrawal,1,0.88,0.88,892,25,0,0.00503415,2.152448665998236,gen-1789699161-LsM4dBMCvMJpw5m92SpI,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-428,declined_transfer,declined_card_payment,0,0.92,0.92,895,21,0,0.00495,2.1942400300031295,gen-1789699159-NxDdiDTWd993hexvFTuS,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-440,direct_debit_payment_not_recognised,card_payment_not_recognised,0,0.72,0.72,884,24,0,0.0049698,2.348617355000897,gen-1789699164-nGlPrT183dkoAv3gCnrm,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-446,disposable_card_limits,get_disposable_virtual_card,0,0.72,0.72,866,25,0,0.00490545,2.1058741779997945,gen-1789699161-2IhTxK93pwdgY6vh45ms,
opus,anthropic/claude-opus-5,anthropic/claude-opus-5,banking-454,edit_personal_details,edit_personal_details,1,0.95,0.95,860,21,0,0.00477675,2.685609647000092,gen-1789699162-NbG3cl2hJTWzXLvYki8Z,
